AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0.0,16.0,14.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,99.0,77.0,0.0,169.0,68.0,462.0
30-34,0.0,12.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,125.0,116.0,0.0,182.0,55.0,510.0
35-39,0.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,140.0,0.0,203.0,86.0,621.0
40-44,0.0,7.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,155.0,153.0,0.0,197.0,110.0,637.0
45-49,1.0,15.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,220.0,221.0,0.0,211.0,114.0,800.0
50-54,0.0,13.0,17.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,206.0,198.0,0.0,247.0,146.0,844.0
55-59,0.0,17.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,250.0,248.0,1.0,291.0,186.0,1004.0
60-64,0.0,14.0,10.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,244.0,243.0,0.0,273.0,189.0,983.0
65-OVER,0.0,22.0,21.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,8.0,0.0,5.0,3.0,0.0,670.0,693.0,0.0,559.0,367.0,2358.0
TOTAL,1.0,127.0,110.0,0.0,18.0,14.0,0.0,1.0,7.0,0.0,23.0,18.0,0.0,11.0,10.0,0.0,2136.0,2089.0,1.0,2332.0,1321.0,8219.0
