AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,138.0,140.0,0.0,21.0,13.0,333.0
30-34,0.0,12.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,176.0,146.0,0.0,31.0,11.0,389.0
35-39,0.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,182.0,192.0,0.0,21.0,9.0,429.0
40-44,0.0,9.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,215.0,196.0,0.0,36.0,10.0,482.0
45-49,1.0,12.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,257.0,262.0,0.0,29.0,18.0,597.0
50-54,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,259.0,229.0,0.0,33.0,19.0,559.0
55-59,0.0,12.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,292.0,282.0,0.0,39.0,25.0,661.0
60-64,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,283.0,266.0,0.0,33.0,29.0,626.0
65-OVER,0.0,10.0,11.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,860.0,786.0,0.0,97.0,43.0,1815.0
TOTAL,2.0,80.0,63.0,1.0,5.0,8.0,0.0,1.0,6.0,0.0,26.0,10.0,0.0,4.0,4.0,3.0,2662.0,2499.0,0.0,340.0,177.0,5891.0
