AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,11.0,13.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,165.0,141.0,0.0,5.0,1.0,348.0
25-29,0.0,8.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,130.0,0.0,3.0,1.0,319.0
30-34,0.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,172.0,138.0,0.0,7.0,2.0,330.0
35-39,0.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,163.0,0.0,12.0,3.0,374.0
40-44,0.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,235.0,196.0,0.0,7.0,1.0,453.0
45-49,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,291.0,267.0,0.0,6.0,4.0,581.0
50-54,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,283.0,280.0,0.0,12.0,5.0,593.0
55-59,0.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,290.0,281.0,0.0,7.0,5.0,598.0
60-64,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,276.0,237.0,0.0,15.0,11.0,553.0
65-OVER,0.0,10.0,20.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,717.0,721.0,0.0,34.0,19.0,1531.0
TOTAL,0.0,60.0,85.0,0.0,11.0,4.0,0.0,1.0,4.0,0.0,7.0,7.0,0.0,4.0,4.0,0.0,2779.0,2554.0,0.0,108.0,52.0,5680.0
