PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
0001,33.33,48.26,33.33,33.33,58.82,62.00,34.31,56.83
0002,27.27,36.64,33.33,50.00,0.00,57.85,32.85,54.22
3A,40.00,35.71,28.57,100.0,37.50,64.49,36.51,61.21
3B,50.00,55.17,22.22,100.0,50.00,64.18,38.33,61.20
4A,20.00,45.77,37.50,0.00,33.33,66.14,41.76,61.40
4B,0.00,43.75,12.50,0.00,50.00,71.16,25.00,64.68
4C,50.00,37.50,25.00,100.0,0.00,65.03,34.15,60.91
4D,0.00,33.33,60.00,100.0,100.0,76.15,52.94,74.16
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,31.58,45.64,30.77,69.23,42.86,62.83,35.23,58.63
