PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
CLARK,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,46.0,0.0,2.0,0.0,100.0
EDDIN,0.0,19.0,25.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,334.0,328.0,0.0,158.0,116.0,987.0
EMPIR,0.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,201.0,198.0,0.0,9.0,10.0,437.0
JAYBI,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,69.0,0.0,39.0,23.0,197.0
JONES,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,190.0,185.0,0.0,14.0,8.0,426.0
LEE,0.0,105.0,106.0,0.0,10.0,9.0,0.0,0.0,1.0,0.0,15.0,15.0,0.0,11.0,10.0,3.0,1519.0,1221.0,1.0,1051.0,640.0,4717.0
MCCRA,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,110.0,0.0,25.0,22.0,288.0
MILAN,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,152.0,105.0,0.0,25.0,24.0,318.0
MITCH,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,130.0,131.0,0.0,25.0,32.0,328.0
MULLI,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,181.0,174.0,0.0,66.0,45.0,484.0
PLAIN,0.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,180.0,187.0,0.0,20.0,12.0,421.0
PONDT,0.0,16.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,274.0,230.0,0.0,89.0,71.0,693.0
RAWLI,0.0,22.0,20.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,2.0,0.0,316.0,306.0,0.0,106.0,71.0,860.0
VILUL,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,78.0,0.0,6.0,9.0,168.0
YONKE,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0,100.0,0.0,12.0,5.0,233.0
TOTAL,0.0,210.0,231.0,0.0,17.0,14.0,0.0,1.0,2.0,0.0,30.0,30.0,0.0,19.0,13.0,4.0,3882.0,3468.0,1.0,1647.0,1088.0,10657.0
