PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ARMUCHEE,0.0,47.73,42.86,0.0,0.0,65.87,32.67,61.86
BARKERS,50.0,55.1,50.0,66.67,42.86,62.98,38.19,60.96
CAVE SPRING,50.0,44.32,60.0,0.0,33.33,57.7,27.45,54.75
CHULIO,66.67,77.5,50.0,100.0,50.0,64.17,33.0,61.8
ETOWAH,33.33,57.88,36.11,100.0,40.0,65.09,31.27,61.61
EVERETT SPRINGS,100.0,0.0,0.0,0.0,0.0,65.14,44.83,62.68
FLOYD SPRINGS,42.86,51.85,66.67,50.0,50.0,67.96,38.64,65.05
FOSTER'S MILL,50.0,51.85,75.0,100.0,33.33,64.05,42.86,62.17
GARDEN LAKES,22.73,48.83,36.13,0.0,0.0,58.13,27.7,52.06
GLENWOOD,23.53,43.41,42.0,0.0,39.13,54.68,30.77,50.59
HOWELL,50.0,47.83,37.5,0.0,0.0,65.11,32.43,61.92
EAST LINDALE,30.43,54.91,39.39,100.0,33.33,63.24,31.1,59.3
MT ALTO NORTH,41.67,47.2,39.86,0.0,35.29,53.58,25.99,47.37
MT ALTO SOUTH,38.46,55.02,40.94,0.0,21.74,62.65,28.4,55.53
NORTH CAROLINA,0.0,40.28,47.83,0.0,28.57,54.06,25.13,50.06
RIVERSIDE,50.0,49.15,20.0,0.0,33.33,57.92,24.39,53.07
EAST ROME,27.91,45.14,35.48,0.0,42.11,59.05,28.38,51.58
NORTH ROME,56.25,49.48,31.43,100.0,29.41,63.08,31.67,54.77
SOUTH ROME,66.67,55.2,26.67,0.0,25.0,46.54,24.29,47.43
TEXAS VALLEY,40.0,0.0,100.0,0.0,0.0,71.76,46.55,69.24
VANNS VALLEY,40.0,44.74,41.38,0.0,66.67,49.3,25.58,46.25
WATTERS,62.5,51.76,33.33,0.0,28.57,58.68,27.54,55.68
WEST LINDALE,18.75,47.18,30.56,66.67,33.33,57.09,28.57,52.98
TOWN ROME,35.59,41.07,48.39,0.0,45.0,59.02,29.95,51.86
88888,0.0,400.0,0.0,0.0,0.0,50.0,0.0,100.0
TOTAL,36.41,49.58,39.53,37.21,33.48,60.27,29.7,55.16
