AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,2.0,111.0,140.0,0.0,7.0,6.0,0.0,4.0,2.0,0.0,14.0,7.0,0.0,7.0,3.0,2.0,521.0,511.0,0.0,9.0,17.0,1363.0
25-29,1.0,90.0,70.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,6.0,6.0,0.0,3.0,1.0,3.0,491.0,398.0,0.0,7.0,8.0,1094.0
30-34,0.0,85.0,102.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,12.0,3.0,0.0,2.0,2.0,2.0,628.0,536.0,0.0,15.0,10.0,1406.0
35-39,1.0,125.0,104.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,6.0,3.0,1.0,756.0,610.0,0.0,21.0,15.0,1665.0
40-44,0.0,107.0,98.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,14.0,4.0,0.0,5.0,4.0,1.0,885.0,755.0,0.0,30.0,14.0,1925.0
45-49,2.0,112.0,116.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,5.0,2.0,2.0,1070.0,923.0,0.0,31.0,17.0,2309.0
50-54,0.0,86.0,86.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,5.0,4.0,1.0,1105.0,1043.0,0.0,18.0,22.0,2392.0
55-59,0.0,98.0,84.0,0.0,3.0,5.0,0.0,1.0,2.0,0.0,6.0,5.0,0.0,5.0,0.0,4.0,1143.0,1060.0,0.0,24.0,19.0,2459.0
60-64,2.0,88.0,98.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,2.0,3.0,2.0,1154.0,996.0,0.0,25.0,13.0,2400.0
65-OVER,1.0,251.0,250.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,10.0,9.0,0.0,8.0,10.0,0.0,3355.0,2827.0,0.0,59.0,37.0,6824.0
TOTAL,9.0,1153.0,1148.0,0.0,41.0,42.0,0.0,11.0,8.0,0.0,90.0,59.0,0.0,48.0,32.0,18.0,11108.0,9659.0,0.0,239.0,172.0,23837.0
