AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0.0,16.0,8.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.0,70.0,0.0,125.0,64.0,377.0
30-34,0.0,8.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,77.0,0.0,156.0,34.0,370.0
35-39,1.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,97.0,83.0,0.0,143.0,76.0,421.0
40-44,0.0,11.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,98.0,87.0,0.0,143.0,61.0,412.0
45-49,1.0,8.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,127.0,129.0,0.0,166.0,97.0,541.0
50-54,0.0,15.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,126.0,0.0,239.0,126.0,686.0
55-59,0.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,175.0,155.0,0.0,223.0,148.0,735.0
60-64,0.0,17.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,186.0,159.0,1.0,229.0,117.0,724.0
65-OVER,2.0,43.0,30.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,557.0,545.0,1.0,581.0,335.0,2102.0
TOTAL,4.0,145.0,115.0,0.0,9.0,6.0,0.0,2.0,1.0,0.0,8.0,3.0,0.0,4.0,2.0,2.0,1571.0,1431.0,2.0,2005.0,1058.0,6368.0
