PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
#1 CHOKEE,1.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,123.0,122.0,0.0,108.0,100.0,497.0
#10 REDBONE,3.0,174.0,194.0,0.0,11.0,11.0,0.0,3.0,4.0,0.0,23.0,18.0,0.0,21.0,14.0,2.0,1922.0,1805.0,1.0,345.0,296.0,4847.0
#2 SMITHVILLE,0.0,18.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,264.0,247.0,3.0,255.0,169.0,990.0
#3 CJC,0.0,13.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,2.0,277.0,274.0,0.0,20.0,17.0,632.0
#4 LEESBURG,0.0,116.0,115.0,1.0,7.0,8.0,0.0,0.0,3.0,0.0,18.0,19.0,1.0,9.0,8.0,2.0,1266.0,1109.0,2.0,418.0,269.0,3371.0
#5 FRIENDSHIP BAPT.,1.0,55.0,54.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,7.0,4.0,0.0,5.0,6.0,1.0,537.0,511.0,0.0,64.0,64.0,1315.0
#6 FIRST BAPTIST,5.0,151.0,153.0,0.0,13.0,19.0,0.0,2.0,1.0,0.0,27.0,18.0,0.0,43.0,49.0,2.0,1454.0,1381.0,0.0,354.0,308.0,3980.0
#7 SDA CHURCH,1.0,50.0,41.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,8.0,5.0,0.0,17.0,15.0,1.0,549.0,490.0,2.0,51.0,54.0,1297.0
#8 SOVEREIGN GRACE,1.0,98.0,110.0,0.0,14.0,11.0,0.0,4.0,0.0,0.0,24.0,20.0,0.0,13.0,16.0,2.0,1048.0,910.0,3.0,267.0,196.0,2737.0
#9 CENTURY FIRE STAT,0.0,112.0,148.0,1.0,6.0,20.0,0.0,2.0,4.0,0.0,24.0,22.0,0.0,27.0,23.0,0.0,1167.0,1020.0,1.0,470.0,287.0,3334.0
99999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,7.0
TOTAL,12.0,803.0,883.0,2.0,63.0,79.0,0.0,12.0,14.0,0.0,138.0,108.0,1.0,144.0,131.0,15.0,8608.0,7869.0,12.0,2353.0,1761.0,23008.0
