AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
25-29,0.0,26.45,36.36,0.0,25.0,48.41,25.37,39.08
30-34,0.0,37.63,52.94,0.0,25.0,55.56,22.22,47.48
35-39,33.33,61.36,18.18,0.0,0.0,62.31,19.51,56.19
40-44,0.0,63.48,12.5,0.0,0.0,62.95,39.22,58.74
45-49,33.33,59.3,42.86,0.0,0.0,68.93,33.33,62.48
50-54,0.0,61.39,28.57,0.0,0.0,68.83,34.21,63.16
55-59,75.0,65.35,12.5,0.0,100.0,71.89,34.62,66.29
60-64,100.0,68.85,50.0,0.0,0.0,76.71,25.0,70.58
65-OVER,100.0,65.33,0.0,0.0,50.0,77.44,36.47,72.41
TOTAL,41.18,57.77,30.43,0.0,22.73,69.01,30.56,62.2
