AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,32.3,46.15,66.67,37.5,40.43,17.13,33.56
25-29,50.0,40.67,28.57,33.33,55.56,37.23,27.17,38.03
30-34,0.0,42.98,20.0,0.0,66.67,47.16,27.16,43.77
35-39,25.0,48.25,54.55,100.0,33.33,57.71,37.68,52.47
40-44,42.86,54.28,42.86,0.0,25.0,54.91,42.25,53.41
45-49,66.67,59.38,50.0,0.0,50.0,61.74,36.17,58.67
50-54,0.0,61.23,66.67,50.0,80.0,70.33,46.48,65.6
55-59,0.0,67.88,25.0,100.0,83.33,70.76,50.0,68.46
60-64,75.0,73.13,50.0,0.0,100.0,74.3,52.33,72.56
65-OVER,100.0,70.3,37.5,0.0,87.5,75.46,57.35,73.21
TOTAL,44.83,56.68,43.28,42.86,60.0,64.01,37.23,59.37
