-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0.0,38.0,34.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,10.0,13.0,0.0,2.0,0.0,0.0,206.0,196.0,0.0,225.0,175.0,905.0
30-34,0.0,31.0,29.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,11.0,6.0,0.0,2.0,3.0,0.0,224.0,218.0,0.0,188.0,146.0,865.0
35-39,0.0,13.0,32.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,1.0,0.0,200.0,212.0,0.0,152.0,148.0,774.0
40-44,0.0,16.0,23.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,189.0,180.0,0.0,154.0,126.0,702.0
45-49,0.0,25.0,21.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,234.0,232.0,0.0,174.0,128.0,834.0
50-54,0.0,23.0,17.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0,1.0,239.0,246.0,0.0,192.0,138.0,872.0
55-59,0.0,23.0,26.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,4.0,1.0,0.0,321.0,293.0,0.0,179.0,151.0,1011.0
60-64,0.0,32.0,31.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,294.0,279.0,0.0,173.0,143.0,964.0
65-OVER,0.0,52.0,66.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,6.0,5.0,0.0,5.0,1.0,1.0,967.0,783.0,0.0,474.0,304.0,2675.0
TOTAL,0.0,253.0,279.0,0.0,21.0,24.0,0.0,4.0,5.0,0.0,61.0,43.0,0.0,17.0,10.0,2.0,2874.0,2639.0,0.0,1911.0,1459.0,9602.0
