PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
AIR ACRES,0.00,150.0,158.0,1.00,24.00,23.00,0.00,0.00,4.00,0.00,72.00,52.00,0.00,25.00,24.00,0.00,1242.0,1103.0,1.00,71.00,60.00,3010.0
ARNOLD MILL,2.00,208.0,224.0,0.00,26.00,34.00,0.00,1.00,1.00,0.00,68.00,66.00,0.00,26.00,14.00,1.00,1977.0,1827.0,0.00,54.00,62.00,4591.0
AVERY,1.00,145.0,173.0,0.00,13.00,11.00,0.00,2.00,1.00,1.00,24.00,31.00,0.00,9.00,6.00,1.00,1374.0,1306.0,0.00,19.00,19.00,3136.0
BALL GROUND,0.00,169.0,191.0,0.00,6.00,9.00,0.00,1.00,3.00,0.00,13.00,20.00,0.00,6.00,3.00,2.00,1635.0,1470.0,0.00,12.00,15.00,3555.0
BASCOMB,1.00,179.0,186.0,0.00,23.00,23.00,0.00,3.00,0.00,0.00,58.00,53.00,0.00,25.00,14.00,1.00,1696.0,1618.0,0.00,109.0,82.00,4071.0
BELLS,1.00,301.0,306.0,0.00,43.00,59.00,0.00,8.00,5.00,0.00,199.0,160.0,0.00,82.00,92.00,1.00,1756.0,1720.0,0.00,428.0,354.0,5515.0
BOOTH,0.00,165.0,167.0,0.00,23.00,25.00,0.00,2.00,0.00,0.00,59.00,43.00,0.00,35.00,38.00,1.00,1595.0,1548.0,0.00,134.0,109.0,3944.0
BRADSHAW,0.00,186.0,194.0,1.00,18.00,15.00,0.00,2.00,1.00,0.00,48.00,54.00,0.00,29.00,17.00,4.00,1855.0,1708.0,0.00,92.00,79.00,4303.0
BRIDGEMILL,4.00,227.0,270.0,0.00,29.00,14.00,0.00,2.00,1.00,0.00,64.00,56.00,0.00,28.00,20.00,3.00,2235.0,1965.0,0.00,80.00,68.00,5066.0
CANTON,3.00,480.0,426.0,0.00,35.00,29.00,0.00,3.00,7.00,0.00,153.0,135.0,0.00,11.00,9.00,4.00,2663.0,2295.0,0.00,310.0,227.0,6790.0
CARMEL,2.00,225.0,272.0,1.00,42.00,33.00,0.00,2.00,3.00,0.00,135.0,115.0,0.00,32.00,27.00,4.00,1424.0,1239.0,0.00,415.0,253.0,4224.0
WOODSTOCK,4.00,395.0,375.0,0.00,46.00,49.00,0.00,4.00,3.00,2.00,165.0,106.0,0.00,72.00,45.00,1.00,2573.0,2115.0,1.00,444.0,287.0,6687.0
CLAYTON,0.00,213.0,204.0,0.00,15.00,11.00,0.00,3.00,2.00,0.00,40.00,30.00,0.00,4.00,5.00,1.00,1658.0,1517.0,0.00,85.00,64.00,3852.0
CONNS CREEK,0.00,30.00,48.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,8.00,5.00,0.00,4.00,0.00,1.00,345.0,341.0,0.00,2.00,0.00,790.0
DEER RUN,2.00,151.0,152.0,0.00,19.00,22.00,0.00,6.00,0.00,1.00,38.00,32.00,0.00,28.00,21.00,0.00,1227.0,1053.0,0.00,127.0,100.0,2979.0
DIXIE,3.00,320.0,320.0,0.00,52.00,38.00,0.00,3.00,4.00,0.00,145.0,120.0,0.00,37.00,22.00,2.00,2219.0,1914.0,0.00,287.0,225.0,5711.0
FREEHOME,0.00,227.0,278.0,0.00,19.00,20.00,0.00,2.00,1.00,1.00,43.00,48.00,0.00,18.00,15.00,5.00,2306.0,2183.0,0.00,44.00,48.00,5258.0
HICKORY FLAT,6.00,310.0,305.0,0.00,34.00,32.00,0.00,5.00,6.00,0.00,104.0,56.00,0.00,46.00,37.00,2.00,2537.0,2273.0,0.00,155.0,143.0,6051.0
HIGHTOWER,1.00,162.0,171.0,0.00,10.00,13.00,0.00,0.00,2.00,0.00,23.00,30.00,0.00,13.00,5.00,1.00,1441.0,1335.0,0.00,32.00,27.00,3266.0
HILLSIDE,0.00,124.0,132.0,0.00,14.00,12.00,0.00,1.00,0.00,0.00,29.00,24.00,0.00,13.00,9.00,2.00,1434.0,1364.0,0.00,45.00,42.00,3245.0
HOLLY SPRINGS,2.00,140.0,156.0,0.00,16.00,14.00,0.00,0.00,2.00,0.00,55.00,46.00,0.00,16.00,12.00,3.00,1066.0,994.0,0.00,76.00,53.00,2651.0
KELLOGG,1.00,267.0,279.0,0.00,42.00,22.00,0.00,5.00,6.00,0.00,169.0,150.0,0.00,41.00,32.00,2.00,1972.0,1799.0,0.00,219.0,189.0,5195.0
LIBERTY,6.00,482.0,480.0,0.00,53.00,37.00,0.00,5.00,3.00,0.00,184.0,168.0,0.00,39.00,47.00,4.00,3135.0,2614.0,1.00,432.0,344.0,8034.0
LITTLE RIVER,3.00,411.0,389.0,1.00,50.00,51.00,0.00,3.00,7.00,0.00,191.0,120.0,0.00,82.00,59.00,3.00,2916.0,2307.0,2.00,270.0,217.0,7082.0
MACEDONIA,1.00,230.0,230.0,0.00,16.00,17.00,0.00,4.00,1.00,0.00,60.00,38.00,0.00,32.00,20.00,0.00,1936.0,1831.0,0.00,91.00,71.00,4578.0
MOUNTAIN ROAD,0.00,114.0,145.0,0.00,11.00,15.00,0.00,5.00,2.00,0.00,44.00,36.00,0.00,10.00,8.00,1.00,1277.0,1270.0,0.00,28.00,32.00,2998.0
OAK GROVE,0.00,184.0,209.0,0.00,12.00,22.00,0.00,2.00,2.00,0.00,61.00,43.00,0.00,21.00,27.00,0.00,1497.0,1341.0,1.00,145.0,120.0,3687.0
R M MOORE,2.00,128.0,160.0,0.00,8.00,10.00,0.00,0.00,2.00,0.00,27.00,19.00,0.00,9.00,4.00,0.00,1392.0,1278.0,0.00,17.00,16.00,3072.0
R T JONES,0.00,140.0,157.0,0.00,13.00,14.00,0.00,2.00,1.00,0.00,85.00,84.00,0.00,13.00,7.00,0.00,889.0,793.0,0.00,151.0,90.00,2439.0
ROSECREEK,4.00,156.0,167.0,0.00,20.00,10.00,0.00,0.00,1.00,0.00,60.00,40.00,0.00,17.00,14.00,2.00,1640.0,1553.0,0.00,67.00,51.00,3802.0
SALACOA,1.00,37.00,34.00,0.00,2.00,6.00,0.00,0.00,0.00,0.00,8.00,4.00,0.00,4.00,0.00,0.00,270.0,285.0,0.00,2.00,5.00,658.0
SIXES,5.00,120.0,146.0,0.00,19.00,11.00,0.00,3.00,2.00,0.00,37.00,25.00,0.00,20.00,12.00,0.00,1260.0,1205.0,0.00,48.00,41.00,2954.0
