AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,71.43,26.40,41.67,0.00,15.38,46.84,29.55,40.85
25-29,100.0,33.02,18.75,100.0,42.86,50.43,36.47,46.12
30-34,0.00,45.74,33.33,33.33,66.67,54.21,41.25,51.28
35-39,50.00,55.00,54.55,100.0,80.00,62.45,50.00,60.11
40-44,100.0,54.95,25.00,100.0,0.00,69.29,37.14,63.38
45-49,0.00,65.29,30.00,100.0,66.67,72.39,41.79,68.17
50-54,0.00,63.70,71.43,100.0,100.0,75.30,38.89,70.59
55-59,50.00,68.21,66.67,100.0,80.00,78.04,39.13,73.63
60-64,50.00,79.17,0.00,50.00,100.0,83.36,48.94,80.60
65-OVER,50.00,70.57,50.00,100.0,75.00,82.78,46.28,79.21
TOTAL,44.44,58.61,39.81,76.92,56.86,70.74,39.58,65.88
