PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,56.25,68.67,70.00,0.00,68.00,75.71,53.61,73.25
02,36.36,60.00,62.50,0.00,71.43,75.48,56.52,73.51
03,100.0,67.39,20.00,100.0,50.00,72.96,42.86,70.13
04,0.00,72.73,46.15,0.00,0.00,72.32,51.72,69.93
05,80.00,60.87,62.07,0.00,50.00,74.33,54.50,71.17
06,14.29,81.82,70.00,0.00,22.22,76.46,60.49,74.63
07,46.34,76.92,53.12,0.00,30.00,72.14,48.51,68.43
08,37.21,66.28,55.17,50.00,66.67,75.00,56.74,72.01
09,53.06,55.30,54.84,0.00,42.86,69.69,48.75,65.76
10,57.24,66.39,61.97,20.00,80.43,73.83,54.99,70.88
11,64.47,55.23,37.50,0.00,71.43,73.52,48.03,68.93
12,51.88,64.60,56.76,66.67,55.56,73.31,52.93,70.00
13,68.18,57.98,52.63,0.00,31.58,71.54,47.45,67.97
TOTAL,55.11,62.83,55.21,36.84,59.75,73.68,52.75,70.50
