PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
15,25.00,59.02,28.57,100.0,58.33,71.05,33.33,65.15
17,0.00,51.24,0.00,0.00,50.00,62.72,17.65,54.62
28,28.57,68.62,21.43,0.00,50.00,78.79,48.00,73.12
29,0.00,56.98,16.67,0.00,100.0,69.66,29.41,65.06
88888,0.00,0.00,0.00,0.00,0.00,50.00,0.00,16.67
C1-27,36.36,48.31,27.50,0.00,53.85,63.06,31.68,50.49
C2-27,41.67,46.32,40.54,0.00,39.13,65.69,45.31,57.76
C3-27,52.63,52.20,16.67,50.00,14.29,64.81,31.33,53.59
E-27,60.00,66.62,26.67,0.00,40.00,78.05,31.37,70.73
N-26,50.00,46.67,33.33,0.00,0.00,77.09,26.67,72.12
O-26,100.0,57.95,58.33,100.0,75.00,73.19,44.74,65.46
W-27,33.33,58.43,29.17,0.00,41.67,67.51,32.47,62.33
TOTAL,44.23,53.50,29.76,50.00,47.19,69.60,35.16,59.91
