PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BOWDON,42.86,45.73,27.78,42.86,36.0,55.36,32.06,51.34
SANDHILL,52.94,53.03,41.56,37.5,44.44,57.63,37.21,54.48
CENTER POINT,0.0,53.85,38.89,100.0,37.5,70.47,40.62,67.28
MT ZION,18.18,61.54,33.33,66.67,46.67,55.78,41.44,54.11
BURWELL,83.33,44.19,39.13,0.0,54.55,59.49,37.62,56.74
CLEM,22.22,54.35,43.9,0.0,36.0,65.67,47.86,62.51
BOWDON JUNCTION,0.0,53.15,37.5,0.0,53.85,54.86,33.82,52.08
TYUS,25.0,46.94,8.33,0.0,60.0,67.06,39.71,63.17
FAIRFIELD,55.56,64.12,47.06,40.0,33.33,64.6,54.32,62.81
HULETT,40.0,54.61,53.12,33.33,66.67,65.16,49.12,62.53
BETHANY,33.33,48.35,28.0,16.67,31.25,50.76,34.88,47.7
V R COUNTY SOUTH,33.33,52.16,31.58,20.0,65.38,56.91,30.86,53.76
V R COUNTY NORTH,26.32,52.37,44.64,42.86,47.37,51.73,37.02,49.95
VILLA RICA CITY,27.87,48.42,41.67,21.43,32.22,46.75,40.24,45.95
TEMPLE COUNTY,46.67,55.37,45.95,25.0,45.45,49.58,40.05,49.05
TEMPLE CITY,31.82,53.56,32.86,50.0,32.35,50.52,37.69,49.15
WHITESBURG,100.0,60.67,55.56,0.0,69.23,59.85,38.34,57.81
ROOPVILLE,62.5,46.67,38.89,0.0,42.86,64.24,42.11,61.07
WEST CARROLLTON,26.67,44.92,33.8,0.0,38.33,46.11,28.41,42.9
LAKESHORE REC CENTER,45.45,43.29,30.77,0.0,75.0,59.56,32.08,52.41
BONNER,27.27,42.82,35.56,20.0,25.81,62.57,35.6,53.48
UNIVERSITY OF W. GA,23.53,40.7,28.26,0.0,37.14,60.68,31.95,50.34
COUNTY ADMIN BLDG,47.06,40.0,47.3,0.0,37.04,61.39,40.59,54.77
TABERNACLE CHURCH,47.06,34.63,15.79,0.0,25.0,62.94,41.91,55.88
BURSON CENTER,66.67,56.45,41.67,0.0,20.0,62.37,35.83,57.93
OLD CAMP CHURCH,25.0,53.33,42.86,50.0,50.0,66.29,51.19,63.51
OAK GROVE,50.0,42.86,22.58,0.0,25.0,65.73,47.33,60.5
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,35.53,48.35,37.91,25.49,40.84,57.96,38.92,53.78
