PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1006,66.67,72.73,0.00,0.00,0.00,65.65,39.53,63.28
1111,42.86,45.73,27.78,42.86,36.00,55.36,32.06,51.34
1122,52.94,53.03,41.56,37.50,44.44,57.63,37.21,54.48
1152,0.00,53.85,38.89,100.0,37.50,70.47,40.62,67.28
1240,18.18,61.54,33.33,66.67,46.67,55.78,41.44,54.11
1371,83.33,44.19,39.13,0.00,54.55,59.49,37.62,56.74
1483,22.22,54.35,43.90,0.00,36.00,65.67,47.86,62.51
1496,0.00,53.15,37.50,0.00,53.85,54.86,33.82,52.08
1533,25.00,46.94,8.330,0.00,60.00,67.06,39.71,63.17
1540,55.56,64.12,47.06,40.00,33.33,64.60,54.32,62.81
1542,40.00,54.61,53.12,33.33,66.67,65.16,49.12,62.53
501,33.33,48.35,28.00,16.67,31.25,50.76,34.88,47.70
640,33.33,52.16,31.58,20.00,65.38,56.91,30.86,53.76
641,26.32,52.37,44.64,42.86,47.37,51.73,37.02,49.95
642,27.87,48.42,41.67,21.43,32.22,46.75,40.24,45.95
649,46.67,55.37,45.95,25.00,45.45,49.58,40.05,49.05
650,31.82,53.56,32.86,50.00,32.35,50.52,37.69,49.15
682,100.0,60.67,55.56,0.00,69.23,59.85,38.34,57.81
713,62.50,46.67,38.89,0.00,42.86,64.24,42.11,61.07
714A1,26.67,44.92,33.80,0.00,38.33,46.11,28.41,42.90
714A2,45.45,43.29,30.77,0.00,75.00,59.56,32.08,52.41
714A3,27.27,42.82,35.56,20.00,25.81,62.57,35.60,53.48
714A4,23.53,40.70,28.26,0.00,37.14,60.68,31.95,50.34
714A5,47.06,40.00,47.30,0.00,37.04,61.39,40.59,54.77
714A6,47.06,34.63,15.79,0.00,25.00,62.94,41.91,55.88
714BN,66.67,56.45,41.67,0.00,20.00,62.37,35.83,57.93
714BW,25.00,53.33,42.86,50.00,50.00,66.29,51.19,63.51
715,50.00,42.86,22.58,0.00,25.00,65.73,47.33,60.50
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,35.75,48.37,37.88,25.49,40.67,58.09,38.93,53.91
