PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1,0.00,67.08,50.00,0.00,33.33,67.27,44.59,65.34
10,34.85,46.95,27.22,41.67,31.91,34.24,18.21,38.09
11,39.82,53.95,33.56,40.00,30.85,50.11,28.18,47.28
12,10.81,39.64,24.53,0.00,21.43,37.53,14.72,34.44
13,0.00,12.99,7.550,12.50,8.930,6.290,5.610,7.940
14,38.46,52.88,25.00,50.00,29.27,46.44,28.53,46.40
2,32.31,43.98,33.94,0.00,33.33,50.75,18.98,42.12
3,37.50,59.93,45.07,50.00,43.90,56.90,39.71,56.04
4,27.78,49.02,26.17,33.33,31.88,34.76,21.26,39.10
5,100.0,64.59,50.00,0.00,60.00,53.97,44.19,59.96
6,42.11,54.28,36.73,50.00,48.28,57.78,34.94,54.37
7,21.31,44.54,23.56,20.00,18.60,48.45,18.53,40.03
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9,32.08,49.58,31.52,16.67,42.86,38.91,23.58,41.70
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,28.76,49.22,26.30,32.31,30.88,45.57,22.19,42.39
