PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1A,33.33,55.56,22.22,0.00,100.0,72.90,43.48,69.53
1B,25.00,41.38,50.00,0.00,20.00,66.90,39.36,63.53
1C,77.78,53.68,45.45,50.00,20.00,66.62,33.79,62.77
2A,0.00,58.05,45.45,0.00,50.00,67.21,36.88,63.52
2C,100.0,51.85,33.33,33.33,60.00,70.70,38.36,67.57
2D,100.0,59.77,16.67,0.00,0.00,57.09,36.89,54.43
3A,33.33,44.42,19.44,50.00,31.58,54.42,26.25,49.46
3B,75.00,65.52,25.00,0.00,33.33,65.51,36.00,62.89
4A,25.00,50.00,16.67,0.00,25.00,38.21,21.18,44.25
4B,12.50,45.25,22.22,100.0,40.00,67.38,32.43,53.55
5A,33.33,50.84,20.00,0.00,22.22,65.32,28.07,58.10
5B,13.33,46.15,32.26,0.00,20.00,67.55,34.08,60.45
TOTAL,35.71,49.45,25.36,33.33,33.33,64.39,32.85,58.50
