AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,2.0,39.0,26.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0,1.0,0.0,3.0,121.0,128.0,1.0,286.0,169.0,815.0
25-29,0.0,17.0,15.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,15.0,8.0,0.0,2.0,3.0,0.0,116.0,124.0,0.0,205.0,104.0,612.0
30-34,0.0,11.0,20.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,1.0,0.0,141.0,151.0,0.0,194.0,114.0,653.0
35-39,0.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,11.0,7.0,0.0,1.0,1.0,0.0,165.0,123.0,0.0,185.0,120.0,642.0
40-44,0.0,15.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,1.0,1.0,0.0,150.0,151.0,0.0,204.0,100.0,647.0
45-49,0.0,22.0,15.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,2.0,1.0,1.0,219.0,210.0,0.0,203.0,149.0,838.0
50-54,0.0,15.0,11.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,10.0,6.0,0.0,3.0,2.0,0.0,273.0,275.0,0.0,227.0,141.0,969.0
55-59,0.0,10.0,17.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,9.0,8.0,0.0,4.0,2.0,0.0,372.0,357.0,1.0,250.0,161.0,1195.0
60-64,0.0,21.0,11.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,7.0,5.0,0.0,3.0,2.0,0.0,346.0,322.0,0.0,226.0,184.0,1132.0
65-OVER,0.0,30.0,28.0,0.0,6.0,3.0,0.0,1.0,2.0,0.0,5.0,6.0,0.0,9.0,2.0,0.0,997.0,855.0,0.0,573.0,366.0,2883.0
TOTAL,2.0,197.0,157.0,0.0,28.0,19.0,0.0,4.0,7.0,0.0,105.0,63.0,0.0,26.0,15.0,4.0,2900.0,2696.0,2.0,2553.0,1608.0,10386.0
