PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
010,57.69,67.80,52.63,33.33,73.33,73.20,47.37,70.95
015,41.18,66.19,46.28,50.00,48.89,61.95,46.33,59.57
016,37.84,64.33,63.64,0.00,68.75,72.39,52.43,68.49
017,33.33,69.45,51.97,25.00,47.06,61.76,43.30,59.78
018,38.67,63.74,38.95,36.84,58.18,54.10,39.60,53.54
020,60.87,62.55,54.69,42.86,55.81,61.35,37.55,59.60
025,55.56,58.52,39.13,100.0,72.73,65.85,35.71,62.88
026,39.47,62.94,35.71,0.00,61.29,54.53,36.33,53.27
030,39.22,58.09,36.00,50.00,40.30,45.88,32.13,47.15
031,25.00,53.77,29.69,62.50,40.98,42.16,30.42,43.65
032,51.52,65.78,47.06,100.0,38.71,61.00,33.33,58.39
033,31.25,55.28,38.50,57.14,47.30,46.83,35.03,46.91
034,33.33,63.56,36.89,50.00,57.14,47.64,40.49,51.18
040,87.50,71.51,25.00,100.0,44.44,70.07,43.68,68.39
050,0.00,69.72,85.71,50.00,33.33,72.14,36.36,68.44
051,50.00,77.78,57.89,50.00,66.67,70.92,51.47,69.21
060,50.00,60.06,51.85,33.33,54.29,62.13,39.15,59.02
061,59.65,69.46,37.50,33.33,52.38,65.00,47.73,62.77
062,49.58,68.24,52.80,66.67,41.10,62.96,52.85,61.63
063,80.95,67.66,44.74,75.00,26.67,65.36,38.89,63.23
064,58.33,66.76,47.27,57.14,60.38,61.39,40.68,59.81
065,47.06,57.47,43.94,60.00,39.39,61.46,39.04,58.21
070,61.90,62.11,26.32,50.00,61.90,59.99,34.56,57.82
074,37.50,57.08,48.48,16.67,43.33,53.51,26.83,50.42
075,46.34,68.38,47.46,40.00,46.00,64.00,40.98,61.38
076,61.90,62.57,46.88,50.00,40.00,59.20,26.11,55.85
080,53.33,76.98,71.43,100.0,40.00,67.49,41.96,66.06
085,46.15,53.54,50.00,0.00,33.33,60.74,32.35,56.74
090,32.26,62.55,37.21,0.00,45.83,58.65,30.97,56.04
100,53.57,61.80,37.04,0.00,36.36,59.69,36.90,57.06
105,50.35,62.75,55.56,66.67,68.89,72.56,52.25,68.55
107,40.30,63.41,42.86,66.67,48.39,72.27,44.74,65.55
108,55.15,57.72,32.35,33.33,54.84,67.55,49.40,63.37
109,58.47,73.01,44.00,25.00,48.89,72.09,56.48,69.32
110,20.00,49.07,37.14,40.00,23.81,54.61,31.75,49.74
111,44.23,54.55,45.76,66.67,52.27,54.38,32.80,51.84
115,35.44,55.68,37.14,25.00,39.29,57.19,31.82,52.71
120,47.83,53.75,66.67,0.00,43.48,64.06,43.06,61.18
125,26.19,55.45,34.57,14.29,42.86,55.95,31.67,51.48
130,45.59,61.05,52.11,25.00,43.75,63.43,37.89,59.73
131,30.77,73.44,84.21,40.00,47.37,71.68,41.25,69.13
132,54.79,66.82,45.83,80.00,65.79,67.52,46.51,64.79
134,53.66,56.98,41.27,75.00,56.41,61.88,41.00,58.43
135,49.23,64.44,54.35,50.00,60.00,68.13,47.37,65.00
136,40.37,57.80,35.85,20.00,44.74,59.83,32.52,55.36
137,49.57,73.46,54.55,0.00,55.81,68.94,43.75,64.57
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,46.85,61.97,43.73,44.83,49.19,61.92,39.80,58.70
