PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
LEWIS METHODIST,41.18,66.19,46.28,50.0,48.89,61.95,46.33,59.57
WOODLAWN BAPT,37.84,64.33,63.64,0.0,68.75,72.39,52.43,68.49
PATRIOTS PARK,33.33,69.45,51.97,25.0,47.06,61.76,43.3,59.78
NEW LIFE CHURCH,38.67,63.74,38.95,36.84,58.18,54.1,39.6,53.54
HARLEM BRANCH,60.87,62.55,54.69,42.86,55.81,61.35,37.55,59.6
BESSIE THOMAS CENTER,55.56,58.52,39.13,100.0,72.73,65.85,35.71,62.88
PHILADELPHIA CHURCH,39.47,62.94,35.71,0.0,61.29,54.53,36.33,53.27
LIBERTY PARK -,39.22,58.09,36.0,50.0,40.3,45.88,32.13,47.15
GROVETOWN METHODIST,25.0,53.77,29.69,62.5,40.98,42.16,30.42,43.65
G A APOSTOLIC CHURCH,51.52,65.78,47.06,100.0,38.71,61.0,33.33,58.39
GROVETOWN MIDDLE,31.25,55.28,38.5,57.14,47.3,46.83,35.03,46.91
WARREN BAPTIST,33.33,63.56,36.89,50.0,57.14,47.64,40.49,51.18
EUBANK/BLANCHARD CTR,87.5,71.51,25.0,100.0,44.44,70.07,43.68,68.39
SECOND MT. CARMEL,0.0,69.72,85.71,50.0,33.33,72.14,36.36,68.44
DAMASCUS BAPT,50.0,77.78,57.89,50.0,66.67,70.92,51.47,69.21
COL CTY BOARD OF EDU,50.0,60.06,51.85,33.33,54.29,62.13,39.15,59.02
GREENBRIER HIGH,59.65,69.46,37.5,33.33,52.38,65.0,47.73,62.77
REDEEMER CHURCH,49.58,68.24,52.8,66.67,41.1,62.96,52.85,61.63
RIVERSIDE ELEMENTARY,80.95,67.66,44.74,75.0,26.67,65.36,38.89,63.23
GRACE BAPTIST CHURCH,58.33,66.76,47.27,57.14,60.38,61.39,40.68,59.81
CHRIST SANCTIFIED,47.06,57.47,43.94,60.0,39.39,61.46,39.04,58.21
BLANCHARD PARK,61.9,62.11,26.32,50.0,61.9,59.99,34.56,57.82
MTZ COL FIRE DEPT #4,37.5,57.08,48.48,16.67,43.33,53.51,26.83,50.42
BELAIR BAPTIST CHURCH,46.34,68.38,47.46,40.0,46.0,64.0,40.98,61.38
MARVIN METHODIST,61.9,62.57,46.88,50.0,40.0,59.2,26.11,55.85
WESTSIDE BAPT CHURCH,53.33,76.98,71.43,100.0,40.0,67.49,41.96,66.06
TRINITY BAPT CHURCH,46.15,53.54,50.0,0.0,33.33,60.74,32.35,56.74
ABILENE BAPTIST,32.26,62.55,37.21,0.0,45.83,58.65,30.97,56.04
AUGUSTA CHRISTIAN,53.57,61.8,37.04,0.0,36.36,59.69,36.9,57.06
STEVENS CREEK ELEM,50.35,62.75,55.56,66.67,68.89,72.56,52.25,68.55
GOSPEL WATER BRANCH,40.3,63.41,42.86,66.67,48.39,72.27,44.74,65.55
GENESIS CHURCH,55.15,57.72,32.35,33.33,54.84,67.55,49.4,63.37
STEVENS CREEK,58.47,73.01,44.0,25.0,48.89,72.09,56.48,69.32
MTZ COL FIRE HDQTR.,20.0,49.07,37.14,40.0,23.81,54.61,31.75,49.74
LAKESIDE MIDDLE,44.23,54.55,45.76,66.67,52.27,54.38,32.8,51.84
MARTINEZ BAPTIST,35.44,55.68,37.14,25.0,39.29,57.19,31.82,52.71
GOLD CROSS EMS,47.83,53.75,66.67,0.0,43.48,64.06,43.06,61.18
CHURCH OF OUR SAVIOR,26.19,55.45,34.57,14.29,42.86,55.95,31.67,51.48
WEST ACRES BAPTIST,45.59,61.05,52.11,25.0,43.75,63.43,37.89,59.73
JOURNEY COMM.,30.77,73.44,84.21,40.0,47.37,71.68,41.25,69.13
WESLEY METHODIST,54.79,66.82,45.83,80.0,65.79,67.52,46.51,64.79
COL CTY MAIN LIBRARY,53.66,56.98,41.27,75.0,56.41,61.88,41.0,58.43
"CHRIST CHURCH,",49.23,64.44,54.35,50.0,60.0,68.13,47.37,65.0
BLUERIDGE ELEMENTARY,40.37,57.8,35.85,20.0,44.74,59.83,32.52,55.36
CHRIST THE KING CH,49.57,73.46,54.55,0.0,55.81,68.94,43.75,64.57
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,46.76,61.92,43.67,45.0,48.96,61.58,39.68,58.41
