AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,5118.0,3.0,319.0,341.0,0.0,35.0,25.0,0.0,4.0,5.0,0.0,75.0,57.0,0.0,20.0,17.0,3.0,1461.0,1313.0,1.0,869.0,570.0
30-34,4604.0,3.0,257.0,257.0,0.0,28.0,21.0,0.0,3.0,2.0,0.0,44.0,41.0,0.0,24.0,13.0,5.0,1472.0,1178.0,0.0,783.0,473.0
35-39,4499.0,2.0,284.0,240.0,0.0,28.0,24.0,0.0,4.0,1.0,0.0,51.0,40.0,0.0,39.0,24.0,0.0,1385.0,1187.0,1.0,772.0,417.0
40-44,4269.0,2.0,248.0,241.0,0.0,20.0,12.0,0.0,3.0,4.0,0.0,46.0,31.0,0.0,24.0,17.0,2.0,1437.0,1223.0,0.0,579.0,380.0
45-49,4824.0,1.0,279.0,248.0,0.0,23.0,9.0,0.0,1.0,0.0,0.0,54.0,47.0,0.0,31.0,22.0,0.0,1658.0,1452.0,1.0,584.0,414.0
50-54,5029.0,3.0,246.0,235.0,0.0,18.0,23.0,0.0,2.0,6.0,1.0,47.0,39.0,0.0,28.0,23.0,4.0,1745.0,1555.0,0.0,606.0,448.0
55-59,5522.0,4.0,270.0,225.0,0.0,22.0,12.0,0.0,6.0,7.0,0.0,45.0,36.0,0.0,16.0,15.0,1.0,2072.0,1662.0,0.0,646.0,483.0
60-64,5389.0,5.0,237.0,200.0,0.0,27.0,14.0,0.0,1.0,1.0,0.0,21.0,28.0,0.0,18.0,20.0,4.0,2094.0,1729.0,1.0,573.0,416.0
65-OVER,15852.0,4.0,568.0,539.0,0.0,37.0,35.0,0.0,2.0,5.0,0.0,53.0,44.0,1.0,35.0,31.0,8.0,6843.0,5645.0,1.0,1225.0,776.0
TOTAL,55106.0,27.0,2708.0,2526.0,0.0,238.0,175.0,0.0,26.0,31.0,1.0,436.0,363.0,1.0,235.0,182.0,27.0,20167.0,16944.0,5.0,6637.0,4377.0
