PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
2A,1725.0,1.0,56.0,62.0,0.0,6.0,7.0,0.0,1.0,2.0,1.0,42.0,28.0,0.0,15.0,17.0,1.0,743.0,664.0,0.0,46.0,33.0
3A,1248.0,0.0,40.0,31.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,54.0,27.0,0.0,6.0,2.0,1.0,557.0,489.0,0.0,14.0,14.0
4A,1570.0,0.0,63.0,55.0,0.0,10.0,9.0,0.0,2.0,1.0,2.0,95.0,69.0,0.0,11.0,8.0,1.0,682.0,530.0,0.0,16.0,16.0
5A,775.0,1.0,39.0,39.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,207.0,153.0,0.0,2.0,2.0,0.0,111.0,85.0,0.0,86.0,45.0
6A,550.0,0.0,34.0,27.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,131.0,104.0,0.0,0.0,0.0,0.0,78.0,77.0,0.0,59.0,33.0
AN,912.0,0.0,46.0,48.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,142.0,132.0,0.0,1.0,1.0,0.0,255.0,218.0,0.0,36.0,23.0
CA,848.0,0.0,27.0,35.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,30.0,22.0,0.0,0.0,0.0,2.0,367.0,355.0,0.0,4.0,3.0
CO,733.0,0.0,22.0,22.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,7.0,6.0,0.0,2.0,2.0,0.0,322.0,325.0,0.0,10.0,10.0
DG,1768.0,0.0,56.0,63.0,0.0,9.0,6.0,0.0,2.0,1.0,0.0,106.0,95.0,0.0,9.0,8.0,2.0,722.0,654.0,0.0,21.0,14.0
ES,735.0,1.0,26.0,33.0,0.0,3.0,5.0,0.0,1.0,0.0,1.0,80.0,47.0,0.0,0.0,0.0,0.0,272.0,217.0,0.0,26.0,23.0
FI,1052.0,0.0,27.0,42.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,75.0,51.0,0.0,3.0,2.0,0.0,406.0,367.0,0.0,48.0,28.0
GL,1152.0,0.0,46.0,38.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,130.0,101.0,0.0,6.0,2.0,0.0,439.0,347.0,0.0,20.0,13.0
LT,666.0,0.0,16.0,17.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,319.0,292.0,0.0,2.0,0.0
MC,901.0,0.0,36.0,34.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,3.0,1.0,0.0,418.0,383.0,0.0,5.0,2.0
NI,1301.0,0.0,49.0,47.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,32.0,20.0,0.0,0.0,0.0,1.0,592.0,534.0,0.0,10.0,12.0
PG,2527.0,1.0,104.0,83.0,1.0,5.0,6.0,0.0,1.0,0.0,1.0,122.0,125.0,0.0,7.0,11.0,2.0,1117.0,879.0,0.0,44.0,18.0
TH,1887.0,0.0,64.0,64.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,8.0,3.0,4.0,854.0,783.0,0.0,27.0,23.0
TI,366.0,0.0,16.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,162.0,160.0,0.0,0.0,0.0
TR,821.0,0.0,24.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,397.0,355.0,0.0,3.0,2.0
UT,544.0,1.0,20.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,253.0,240.0,0.0,0.0,0.0
VA,2894.0,1.0,93.0,84.0,0.0,9.0,8.0,0.0,1.0,1.0,0.0,86.0,54.0,0.0,9.0,8.0,0.0,1258.0,1199.0,0.0,52.0,31.0
WS,1491.0,0.0,59.0,56.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,31.0,15.0,0.0,2.0,1.0,0.0,669.0,596.0,0.0,28.0,24.0
TOTAL,26466.0,6.0,963.0,941.0,1.0,87.0,79.0,0.0,15.0,8.0,5.0,1425.0,1102.0,0.0,85.0,69.0,14.0,10993.0,9749.0,0.0,557.0,367.0
