PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BENTONS,0.00,41.18,11.11,0.00,26.67,48.75,33.33,46.88
BRANTLEYS,50.00,30.77,16.67,0.00,0.00,47.09,40.48,45.80
BURGAYS,41.67,41.10,53.85,0.00,26.32,52.84,41.38,51.20
CABANISS,0.00,34.92,0.00,0.00,57.14,42.09,24.56,39.24
COX,50.00,22.22,0.00,0.00,33.33,49.90,38.46,44.79
CULLODEN,0.00,35.25,0.00,0.00,0.00,54.39,36.36,46.41
DILLARDS,0.00,34.57,20.00,0.00,40.00,44.01,34.00,42.02
EVERS,12.50,24.62,80.00,0.00,50.00,43.05,27.88,39.73
FORSYTH,0.00,24.15,7.14,0.00,9.52,41.37,18.13,30.89
HIGH FALLS,25.00,35.14,21.05,0.00,21.43,40.25,35.58,39.15
KELSEYS,0.00,36.55,0.00,0.00,50.00,48.33,24.00,42.34
MIDDLEBROOKS,0.00,25.89,33.33,0.00,33.33,39.42,21.21,37.09
PROCTORS,0.00,24.71,0.00,0.00,14.29,37.28,34.02,34.26
RUSSELLVILLE,0.00,13.43,0.00,0.00,50.00,42.63,31.25,37.19
TOTAL,15.00,27.72,22.99,0.00,26.21,44.98,29.81,40.11
