PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BACONTON,0.00,15.38,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.77,36.03,0.00,30.47,28.42,30.46
BRANCHVILLE,0.00,14.29,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,100.0,0.00,0.00,38.30,46.95,0.00,27.78,10.17,37.24
CAMILLA NORTH,0.00,21.74,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,38.79,46.10,0.00,33.05,21.87,30.50
CAMILLA SOUTH,0.00,16.13,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,14.29,0.00,8.33,0.00,0.00,37.57,38.09,0.00,27.30,16.24,29.35
COTTON,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.25,50.34,0.00,0.00,0.00,44.89
HOPEFUL,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.0,100.0,0.00,44.85,37.50,0.00,27.03,17.65,36.13
HINSONTON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.16,60.00,0.00,20.00,0.00,52.32
LESTER,0.00,15.00,22.73,0.00,25.00,0.00,0.00,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.62,34.86,0.00,28.85,22.08,30.80
PEBBLE CITY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.62,43.55,0.00,14.29,9.09,42.04
PELHAM,0.00,13.73,12.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,40.00,0.00,100.0,31.56,30.71,0.00,20.99,15.32,24.28
SALE CITY,0.00,20.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.44,42.18,0.00,42.86,45.83,38.54
TOTAL,0.00,14.95,15.68,0.00,6.67,0.00,0.00,50.00,0.00,0.00,4.26,8.51,0.00,20.00,5.56,50.00,35.84,38.04,0.00,27.46,18.84,30.10
