PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ELLIJAY SOUTH,0.00,33.33,10.77,0.00,33.33,40.23,29.56,38.72
CARTECAY,0.00,0.00,0.00,0.00,10.00,46.63,40.35,45.65
TAILS CREEK,0.00,16.67,23.08,33.33,0.00,35.90,24.49,34.69
TOWN CREEK,100.0,0.00,23.53,0.00,33.33,39.49,21.15,38.10
LEACHES,16.67,16.67,25.00,0.00,15.38,38.26,29.51,37.37
CHERRY LOG,0.00,50.00,25.00,0.00,0.00,47.95,41.94,47.37
BOARDTOWN,0.00,0.00,0.00,0.00,33.33,49.18,40.38,48.40
MOUNTAINTOWN,0.00,33.33,0.00,0.00,33.33,42.67,34.88,42.06
EAST ELLIJAY,14.29,33.33,0.00,0.00,0.00,41.41,31.43,39.94
ELLIJAY NORTH,0.00,25.00,13.51,100.0,40.00,39.76,23.81,38.14
YUKON,0.00,0.00,6.25,0.00,0.00,44.16,30.43,42.76
BIG CREEK,0.00,0.00,0.00,0.00,50.00,43.19,30.00,42.20
ELLIJAY NORTHEAST,0.00,0.00,8.33,0.00,12.50,28.74,26.32,28.30
TOTAL,9.68,20.00,11.72,25.00,20.00,40.71,29.89,39.57
