PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1,1.000,67.00,68.00,0.00,7.000,3.000,0.00,4.000,0.00,0.00,13.00,3.000,0.00,10.00,9.000,0.00,798.0,698.0,1.000,341.0,225.0,2248.0
10,0.00,81.00,98.00,0.00,6.000,5.000,0.00,0.00,1.000,1.000,22.00,16.00,0.00,9.000,6.000,0.00,886.0,810.0,0.00,111.0,104.0,2156.0
2,0.00,46.00,69.00,0.00,3.000,2.000,0.00,1.000,2.000,0.00,7.000,6.000,0.00,6.000,1.000,0.00,697.0,603.0,0.00,121.0,84.00,1648.0
3,0.00,81.00,88.00,0.00,9.000,3.000,0.00,1.000,0.00,0.00,7.000,11.00,0.00,1.000,0.00,0.00,960.0,809.0,0.00,173.0,152.0,2295.0
4,0.00,85.00,88.00,0.00,21.00,9.000,0.00,0.00,1.000,0.00,19.00,18.00,0.00,29.00,28.00,1.000,532.0,445.0,0.00,186.0,169.0,1631.0
5,3.000,185.0,154.0,0.00,36.00,14.00,0.00,2.000,1.000,0.00,75.00,64.00,0.00,32.00,22.00,1.000,1048.0,802.0,0.00,299.0,203.0,2941.0
6,0.00,101.0,105.0,0.00,14.00,7.000,0.00,2.000,4.000,0.00,29.00,18.00,0.00,16.00,11.00,0.00,1251.0,1161.0,0.00,93.00,86.00,2898.0
7,2.000,178.0,179.0,0.00,16.00,18.00,0.00,1.000,1.000,0.00,28.00,27.00,0.00,19.00,7.000,0.00,1402.0,1348.0,0.00,165.0,133.0,3524.0
8,0.00,124.0,115.0,0.00,11.00,7.000,0.00,1.000,0.00,0.00,31.00,33.00,0.00,14.00,8.000,0.00,1040.0,905.0,1.000,104.0,69.00,2463.0
88888,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000
9,2.000,114.0,124.0,0.00,12.00,20.00,0.00,2.000,3.000,0.00,52.00,27.00,0.00,12.00,8.000,0.00,796.0,643.0,0.00,248.0,148.0,2211.0
TOTAL,8.000,1062.0,1089.0,0.00,135.0,88.00,0.00,14.00,13.00,1.000,283.0,223.0,0.00,148.0,100.0,2.000,9410.0,8224.0,2.000,1841.0,1373.0,24016.0
