PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,100.0,0.00,100.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
A,0.00,21.89,100.0,0.00,0.00,47.95,40.00,34.04
B,0.00,13.96,0.00,0.00,25.00,39.78,23.68,22.60
CO,0.00,29.82,0.00,0.00,0.00,43.21,50.00,39.29
CS,0.00,33.33,0.00,0.00,0.00,37.33,25.00,36.23
CUBA,0.00,22.16,0.00,0.00,0.00,42.82,30.00,36.54
D,0.00,20.57,0.00,0.00,0.00,44.19,20.00,28.97
F,0.00,21.95,0.00,0.00,0.00,42.93,0.00,37.45
H,0.00,7.500,0.00,0.00,0.00,32.00,0.00,25.29
JAKIN,0.00,43.70,0.00,0.00,0.00,27.81,12.50,31.42
L,0.00,24.43,0.00,0.00,0.00,33.53,16.67,29.42
U,0.00,29.41,100.0,0.00,0.00,46.96,50.00,43.40
TOTAL,0.00,17.91,9.520,0.00,11.76,38.97,20.79,28.22
