PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
001,11.11,24.23,8.570,0.00,0.00,41.65,19.08,38.12
010,33.33,15.79,33.33,0.00,0.00,44.92,25.68,42.41
015,0.00,17.78,0.00,0.00,0.00,34.60,25.00,33.61
020,25.00,16.13,20.00,33.33,25.00,34.20,19.61,32.50
025,0.00,28.57,50.00,0.00,0.00,43.28,20.00,41.58
030,0.00,28.53,18.18,50.00,21.43,40.14,18.69,37.94
035,100.0,0.00,0.00,0.00,0.00,46.97,14.29,45.69
040,25.00,38.71,28.57,0.00,0.00,42.17,31.25,41.41
045,16.67,24.14,33.33,0.00,0.00,37.80,25.00,36.66
050,6.250,17.62,18.75,0.00,0.00,33.18,13.18,29.22
055,16.28,16.77,18.60,0.00,20.00,34.35,21.33,31.94
060,0.00,20.00,11.11,0.00,0.00,39.19,19.30,37.62
065,0.00,21.10,19.23,100.0,0.00,40.47,15.38,36.74
075,16.28,19.26,15.48,0.00,16.22,34.37,15.34,27.82
076,3.030,23.15,11.79,0.00,10.00,42.62,15.62,35.03
080,0.00,27.63,13.04,0.00,0.00,30.42,10.71,28.54
085,50.00,22.22,12.50,0.00,33.33,38.78,17.78,36.17
090,11.32,16.23,16.36,0.00,12.50,41.37,23.29,32.74
105,26.67,23.06,9.680,0.00,11.11,43.10,19.08,33.62
110,0.00,19.97,10.00,0.00,0.00,30.46,7.610,22.46
115,20.00,0.00,0.00,0.00,50.00,47.84,35.42,46.60
125,0.00,16.22,9.090,0.00,0.00,32.40,17.50,29.73
130,11.11,20.25,18.18,0.00,11.11,34.80,17.50,33.30
135,6.670,18.92,8.330,0.00,0.00,34.31,14.71,32.00
140,10.00,13.18,11.32,0.00,12.50,37.94,19.82,31.16
TOTAL,12.41,20.28,14.17,11.11,11.79,38.17,18.55,33.93
