AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,9.840,0.00,0.00,0.00,7.690,0.00,8.160
25-29,0.00,8.820,0.00,0.00,0.00,8.700,20.00,9.710
30-34,0.00,4.690,0.00,0.00,0.00,5.710,50.00,5.710
35-39,0.00,12.77,0.00,0.00,0.00,14.63,16.67,13.68
40-44,0.00,20.00,0.00,0.00,0.00,21.05,25.00,20.73
45-49,100.0,19.15,0.00,0.00,0.00,26.92,0.00,22.64
50-54,0.00,46.15,50.00,0.00,0.00,32.08,0.00,38.40
55-59,0.00,40.98,100.0,0.00,0.00,22.22,0.00,30.30
60-64,100.0,44.07,0.00,0.00,0.00,25.00,14.29,32.26
65-OVER,0.00,47.67,0.00,0.00,0.00,41.64,12.50,42.60
TOTAL,50.00,29.39,28.57,0.00,0.00,30.48,12.12,29.07
