AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.280,0.00,100.0,0.00,10.96,1.560,4.880
25-29,0.00,5.210,0.00,0.00,0.00,10.00,0.00,6.020
30-34,0.00,3.730,0.00,0.00,0.00,2.000,0.00,3.070
35-39,0.00,9.820,0.00,0.00,0.00,22.58,0.00,12.77
40-44,0.00,11.49,0.00,0.00,0.00,10.71,9.090,11.07
45-49,0.00,17.01,0.00,0.00,0.00,25.44,12.50,20.22
50-54,0.00,18.58,100.0,0.00,0.00,22.81,0.00,19.81
55-59,0.00,19.27,0.00,0.00,33.33,23.44,12.50,20.59
60-64,0.00,21.28,0.00,0.00,100.0,30.18,13.33,24.93
65-OVER,0.00,27.57,0.00,0.00,0.00,33.79,6.250,30.43
TOTAL,0.00,15.57,11.11,20.00,11.76,25.14,4.470,18.64
