PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,0.00,28.25,0.00,0.00,5.880,28.72,14.85,27.52
02,20.00,38.64,0.00,0.00,0.00,29.71,14.00,28.95
03,0.00,44.44,13.33,0.00,6.670,32.30,23.68,32.18
04,50.00,21.43,0.00,0.00,42.86,23.41,4.920,21.59
05,0.00,18.89,0.00,0.00,0.00,31.62,23.91,28.92
06,0.00,26.23,0.00,0.00,0.00,26.89,19.35,25.77
07,0.00,18.52,0.00,0.00,0.00,26.35,18.46,24.49
08,10.00,21.24,8.330,100.0,20.00,29.00,11.81,26.64
09,0.00,18.13,7.690,0.00,11.76,28.22,10.07,21.73
10,0.00,26.44,0.00,0.00,0.00,17.44,10.26,16.80
11,0.00,21.09,0.00,0.00,25.00,27.48,14.71,24.12
12,0.00,19.09,25.00,0.00,50.00,27.33,11.76,25.50
13,0.00,11.66,25.00,0.00,12.50,17.23,12.30,15.81
14,0.00,8.110,0.00,0.00,0.00,30.42,0.00,24.43
TOTAL,3.260,20.52,7.340,8.330,11.01,27.11,13.10,24.49
