AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,3.530,7.140,3.610
25-29,0.00,0.00,0.00,0.00,25.00,4.100,2.940,4.010
30-34,0.00,0.00,25.00,0.00,0.00,6.770,0.00,6.440
35-39,0.00,0.00,0.00,0.00,0.00,9.240,14.29,9.390
40-44,0.00,0.00,0.00,0.00,0.00,13.22,0.00,12.20
45-49,0.00,0.00,0.00,0.00,0.00,11.07,3.700,10.47
50-54,0.00,0.00,0.00,0.00,0.00,16.78,12.12,16.18
55-59,0.00,50.00,25.00,0.00,0.00,18.68,23.08,19.01
60-64,0.00,100.0,50.00,0.00,0.00,27.74,11.11,26.97
65-OVER,40.00,33.33,0.00,0.00,0.00,30.97,21.09,30.51
TOTAL,6.450,5.260,5.260,0.00,4.350,21.23,12.82,20.52
