AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,6.060,3.260,5.330
25-29,0.00,0.00,7.690,0.00,0.00,6.490,4.210,5.980
30-34,33.33,20.00,0.00,0.00,50.00,13.70,12.00,13.66
35-39,0.00,0.00,0.00,0.00,20.00,17.25,10.10,15.90
40-44,0.00,0.00,0.00,0.00,0.00,22.03,16.47,21.11
45-49,0.00,0.00,0.00,0.00,0.00,29.69,12.94,27.32
50-54,0.00,0.00,0.00,0.00,0.00,26.56,15.12,25.00
55-59,0.00,0.00,0.00,0.00,0.00,31.31,12.50,29.35
60-64,50.00,0.00,0.00,0.00,0.00,38.98,30.56,37.83
65-OVER,16.67,9.090,25.00,25.00,0.00,39.08,27.27,38.01
TOTAL,7.500,3.770,3.330,7.140,8.330,25.01,12.01,23.09
