PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
ALEXANDER,16.29,17.37,0.00,16.85
FOUR POINTS,14.74,13.95,0.00,14.30
GIRARD,12.81,17.53,0.00,15.25
GOUGH,24.48,21.86,0.00,23.10
GREENSCUT,15.21,12.98,0.00,14.02
KEYSVILLE,12.87,16.36,0.00,14.66
MIDVILLE,16.18,19.37,0.00,17.84
MUNNERLYN,13.19,17.78,0.00,15.41
SARDIS,13.40,10.39,0.00,11.75
SCOTTS CROSSROADS,11.93,15.75,0.00,14.12
TELFAIR,11.98,11.54,0.00,11.75
ST. CLAIR,19.79,19.28,0.00,19.52
VIDETTE,25.52,24.03,0.00,24.75
NORTH WAYNESBORO,11.27,13.57,0.00,12.59
SOUTH WAYNESBORO,21.53,19.30,0.00,20.25
BLAKENEY,11.42,12.08,0.00,11.83
TOTAL,15.58,15.55,0.00,15.55
