AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,25.00,1.690,0.00,0.00,0.00,9.720,3.570,6.400
25-29,0.00,3.750,0.00,0.00,0.00,10.05,4.080,7.420
30-34,0.00,2.270,0.00,0.00,0.00,13.14,7.690,9.260
35-39,0.00,7.350,0.00,0.00,0.00,15.49,0.00,11.90
40-44,33.33,5.630,13.33,0.00,0.00,21.57,16.00,16.45
45-49,0.00,12.20,0.00,0.00,0.00,23.06,11.36,19.16
50-54,0.00,12.24,0.00,0.00,0.00,28.65,15.15,23.29
55-59,0.00,17.55,0.00,0.00,0.00,27.72,10.53,23.76
60-64,100.0,22.82,0.00,100.0,0.00,33.61,5.710,29.39
65-OVER,22.22,25.04,0.00,0.00,75.00,40.74,27.27,37.08
TOTAL,12.77,13.18,1.830,25.00,8.570,27.46,9.900,22.47
