AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,5.560,0.00,100.0,0.00,6.060,0.00,5.260
25-29,0.00,3.900,0.00,0.00,0.00,5.210,0.00,3.950
30-34,0.00,4.550,0.00,0.00,0.00,6.900,5.000,5.280
35-39,0.00,9.880,0.00,0.00,0.00,5.950,16.67,9.090
40-44,0.00,15.98,0.00,0.00,0.00,7.870,12.50,12.90
45-49,0.00,16.11,0.00,0.00,0.00,13.38,8.330,14.37
50-54,0.00,21.05,0.00,0.00,40.00,17.06,9.090,19.31
55-59,0.00,27.61,0.00,0.00,0.00,16.23,18.18,22.53
60-64,0.00,33.58,0.00,0.00,33.33,27.07,42.86,30.84
65-OVER,0.00,32.50,50.00,0.00,100.0,32.17,40.91,32.58
TOTAL,0.00,20.26,5.560,33.33,20.00,20.26,13.74,19.92
