AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,6.810,0.00,0.00,9.090,8.510,3.350,6.720
25-29,0.00,4.550,0.00,0.00,0.00,9.250,1.110,5.620
30-34,0.00,5.970,0.00,0.00,16.67,12.78,5.880,8.340
35-39,0.00,7.900,0.00,0.00,0.00,17.79,5.170,10.95
40-44,0.00,15.28,0.00,0.00,0.00,21.09,6.820,16.90
45-49,0.00,20.47,0.00,0.00,0.00,22.99,3.640,20.24
50-54,0.00,20.58,0.00,100.0,0.00,26.75,15.79,22.67
55-59,100.0,27.98,0.00,100.0,0.00,33.08,16.42,29.32
60-64,0.00,33.27,0.00,0.00,0.00,40.69,11.32,35.04
65-OVER,33.33,39.66,0.00,0.00,20.00,38.90,17.95,38.23
TOTAL,15.00,21.15,0.00,40.00,9.680,27.91,8.430,22.87
