AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,10.43,0.00,0.00,0.00,15.28,12.36,11.79
25-29,0.00,5.970,0.00,0.00,4.760,8.330,0.00,6.010
30-34,0.00,2.820,0.00,0.00,0.00,8.910,3.640,6.070
35-39,0.00,7.260,3.570,0.00,0.00,10.31,7.140,8.440
40-44,0.00,11.76,0.00,0.00,10.00,18.60,13.04,14.93
45-49,0.00,21.55,0.00,100.0,0.00,24.44,12.00,20.98
50-54,0.00,31.71,0.00,0.00,0.00,36.92,16.67,33.67
55-59,25.00,46.67,0.00,0.00,0.00,36.00,36.36,38.68
60-64,100.0,45.00,0.00,0.00,0.00,50.00,100.0,48.73
65-OVER,0.00,56.86,0.00,0.00,0.00,54.44,45.45,53.44
TOTAL,4.760,20.39,0.470,25.00,2.740,23.49,10.68,19.84
