PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
101,0.0,1.06,0.0,0.0,0.0,14.44,4.62,9.7
102,0.0,1.21,7.14,33.33,5.88,10.18,0.36,3.93
103,0.0,3.1,0.0,0.0,0.0,3.7,1.16,2.82
104,0.0,2.76,8.33,0.0,0.0,10.6,0.86,2.94
105,0.0,2.33,0.0,0.0,0.0,0.0,1.43,2.06
106,0.0,0.47,0.0,0.0,8.33,6.69,0.61,2.17
107,0.0,4.19,0.0,0.0,0.0,21.82,6.6,13.78
108,0.0,3.66,0.0,0.0,0.0,5.94,1.47,3.71
109,0.0,4.82,0.0,0.0,0.0,7.14,1.1,4.77
111,0.0,2.02,8.33,0.0,0.0,8.87,0.0,3.38
112,0.0,1.28,0.0,0.0,0.0,8.45,1.3,4.56
114,0.0,1.82,0.0,0.0,0.0,11.88,0.0,2.71
115,0.0,1.07,0.0,0.0,0.0,12.17,0.0,5.42
201,0.0,2.85,0.0,0.0,0.0,6.76,0.6,2.76
202,4.76,2.17,2.17,0.0,2.7,13.57,0.5,4.91
203,0.0,3.53,0.0,0.0,0.0,9.09,1.0,3.32
204,0.0,4.89,0.0,0.0,5.0,14.33,2.27,10.31
207,0.0,2.8,0.0,0.0,0.0,5.7,0.97,2.85
208,11.11,2.31,4.0,0.0,5.0,8.84,0.74,3.24
210,0.0,3.81,0.0,0.0,0.0,10.89,2.15,4.6
301,5.26,3.54,8.7,0.0,7.14,23.83,10.05,18.94
302,0.0,0.64,0.0,0.0,0.0,20.34,0.0,4.3
303,0.0,4.17,0.0,0.0,0.0,22.62,8.03,19.87
304,0.0,7.14,0.0,0.0,0.0,17.55,8.11,15.64
305,0.0,0.0,20.0,0.0,0.0,29.44,27.27,27.01
306,3.77,2.34,2.6,0.0,4.92,10.16,1.56,5.47
307,0.0,3.5,0.0,0.0,0.0,21.28,10.98,16.78
308,0.0,2.03,0.0,0.0,0.0,5.9,1.77,3.64
309,1.39,3.48,2.04,0.0,0.0,9.01,1.32,3.68
310,1.69,4.11,0.93,0.0,5.45,7.56,1.63,4.49
401,0.0,3.48,0.0,0.0,0.0,5.62,1.21,3.17
402,0.0,2.98,0.0,0.0,0.0,3.22,0.51,2.44
404,5.26,2.93,0.0,0.0,4.76,15.87,0.0,3.85
405,3.7,3.82,0.0,0.0,1.85,10.53,2.13,4.03
406,3.12,4.37,0.0,0.0,1.96,11.22,0.29,4.21
501,5.0,2.91,0.0,0.0,0.0,11.82,1.06,3.55
502,0.0,1.95,0.0,0.0,0.0,7.43,0.96,2.19
503,3.7,4.81,0.0,0.0,0.0,11.86,0.41,5.32
504,0.0,2.2,0.0,0.0,4.55,10.92,2.04,4.88
506,0.0,2.3,0.0,0.0,0.0,16.5,0.0,5.41
507,0.0,2.01,0.0,20.0,0.0,11.03,0.6,4.28
509,0.0,2.97,2.86,0.0,0.0,10.34,1.2,3.52
601,0.0,2.4,0.0,0.0,0.0,7.11,0.37,3.19
603,7.69,2.4,3.03,25.0,12.5,18.91,1.99,9.96
604,0.0,1.83,5.71,0.0,5.56,7.96,0.0,3.47
605,6.25,2.04,3.57,0.0,0.0,13.15,1.67,5.84
607,0.0,1.83,0.0,0.0,5.26,7.79,0.0,1.86
608,0.0,2.62,20.0,0.0,7.14,13.27,3.03,9.53
701,10.0,5.18,0.0,0.0,0.0,22.42,9.2,17.19
702,6.45,2.58,0.0,0.0,12.0,13.68,5.0,11.07
703,1.0,1.86,3.77,0.0,1.61,13.57,4.04,7.89
705,0.0,3.59,3.03,0.0,0.0,20.48,6.6,13.65
706,7.27,4.06,6.56,0.0,3.23,20.19,5.71,15.18
707,0.0,1.5,0.0,0.0,3.33,9.36,1.86,4.9
708,25.0,9.76,0.0,0.0,0.0,17.49,5.71,14.98
709,0.0,2.48,0.0,0.0,0.0,15.05,4.92,9.92
801,0.0,4.71,0.0,0.0,0.0,20.85,2.67,14.52
801B,100.0,10.53,13.33,0.0,0.0,44.89,25.0,36.56
802,14.29,4.26,0.0,22.22,7.69,11.98,2.79,9.01
803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,0.0,2.05,3.57,0.0,0.0,12.48,0.4,5.76
804H,22.22,4.08,0.0,0.0,0.0,15.59,3.73,10.02
805,12.5,2.91,0.0,0.0,0.0,17.17,2.35,7.2
806,9.09,2.64,0.0,0.0,9.09,14.86,0.0,9.4
807,5.88,3.8,0.0,0.0,0.0,8.66,1.91,4.76
808,11.11,2.26,0.0,0.0,0.0,15.36,3.8,9.16
809,0.0,2.84,0.0,0.0,6.25,2.27,0.0,2.51
810,0.0,0.0,0.0,0.0,0.0,16.36,2.86,10.29
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,3.16,2.91,1.87,4.31,2.39,14.93,2.21,6.72
