PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
CHAUN,0.00,1.370,0.00,0.00,0.00,20.41,5.560,16.06
CLARK,0.00,0.00,0.00,0.00,0.00,21.98,0.00,21.28
EDDIN,0.00,2.690,0.00,0.00,0.00,18.04,4.650,13.13
EMPIR,0.00,0.00,0.00,0.00,0.00,19.73,0.00,18.02
JAYBI,0.00,1.640,0.00,0.00,0.00,38.98,10.00,25.26
JONES,0.00,5.260,0.00,0.00,0.00,17.20,4.760,15.87
LEE,5.560,1.120,0.00,0.00,0.00,18.86,2.190,11.62
MCCRA,0.00,2.220,0.00,0.00,0.00,33.77,0.00,27.66
MILAN,0.00,0.00,0.00,0.00,0.00,26.27,0.00,21.47
MITCH,0.00,3.510,0.00,0.00,0.00,28.35,14.29,23.48
MULLI,0.00,1.890,0.00,0.00,0.00,19.83,9.090,15.27
PLAIN,0.00,12.50,0.00,0.00,0.00,21.45,5.260,19.80
PONDT,50.00,7.280,0.00,0.00,0.00,32.30,10.53,25.91
RAWLI,0.00,1.160,0.00,0.00,0.00,19.07,5.560,14.37
VILUL,0.00,6.670,0.00,0.00,0.00,43.92,0.00,39.52
YONKE,0.00,6.250,0.00,0.00,0.00,10.34,0.00,9.650
TOTAL,6.670,1.940,0.00,0.00,0.00,21.54,3.890,15.70
