AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.0,0.25,0.0,0.0,1.79,2.77,0.8,1.9
25-29,0.0,0.53,0.0,0.0,0.0,2.97,1.31,2.15
30-34,0.0,1.36,1.32,0.0,0.0,3.14,0.59,2.44
35-39,0.0,0.88,2.17,0.0,0.0,4.08,0.58,3.02
40-44,0.0,2.61,0.0,0.0,0.0,5.03,1.79,4.04
45-49,2.04,2.59,4.08,0.0,8.33,8.19,3.87,6.72
50-54,0.0,8.74,6.12,0.0,11.11,11.71,6.88,10.43
55-59,0.0,2.84,7.69,50.0,6.25,14.59,9.62,12.35
60-64,0.0,2.94,12.5,50.0,0.0,20.25,9.49,17.01
65-OVER,8.33,7.26,8.11,0.0,16.67,23.26,11.07,20.34
TOTAL,0.86,3.12,2.76,3.51,3.41,10.58,3.78,8.42
