AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.0,0.23,15.38,0.0,0.0,4.67,0.49,2.34
25-29,0.0,0.0,0.0,0.0,0.0,2.42,2.06,1.29
30-34,0.0,0.22,0.0,0.0,0.0,5.8,0.0,2.93
35-39,0.0,0.24,11.11,0.0,0.0,6.02,0.0,3.31
40-44,0.0,1.69,0.0,0.0,0.0,9.09,3.08,5.41
45-49,0.0,0.75,0.0,0.0,0.0,11.61,6.25,7.21
50-54,0.0,2.94,0.0,0.0,16.67,15.95,3.28,10.22
55-59,0.0,2.68,0.0,0.0,50.0,22.13,6.41,14.79
60-64,0.0,4.55,0.0,0.0,25.0,28.3,8.86,18.89
65-OVER,0.0,7.57,0.0,0.0,14.29,34.01,15.15,25.29
TOTAL,0.0,2.76,5.08,0.0,9.62,19.46,4.71,12.26
