AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,2.99,0.76,1.3,0.0,5.71,4.47,1.65,2.86
25-29,0.0,0.44,0.0,0.0,1.89,3.2,1.06,2.03
30-34,0.0,1.3,1.35,0.0,0.0,5.12,3.05,3.65
35-39,1.89,1.84,2.47,0.0,5.26,7.93,4.22,5.69
40-44,0.0,2.9,1.39,0.0,6.45,10.99,6.33,8.35
45-49,4.65,5.28,0.0,0.0,3.45,13.17,7.52,10.46
50-54,0.0,5.69,6.76,0.0,10.81,14.44,4.69,11.33
55-59,6.67,8.13,7.79,0.0,14.71,17.85,9.83,14.89
60-64,12.12,14.3,12.82,0.0,8.57,23.25,14.74,20.7
65-OVER,6.67,16.16,9.2,0.0,15.94,30.13,16.94,27.16
TOTAL,3.46,6.05,3.45,0.0,7.47,17.76,7.35,13.86
