PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
101,11.11,8.80,0.00,9.70
102,3.87,4.16,0.00,3.93
103,2.42,3.13,0.00,2.82
104,2.36,3.35,0.00,2.94
105,1.15,2.75,0.00,2.06
106,2.86,1.79,0.00,2.17
107,15.93,12.18,0.00,13.78
108,2.33,4.73,0.00,3.71
109,5.07,4.59,0.00,4.77
111,3.87,3.09,0.00,3.38
112,3.62,5.60,0.00,4.56
114,2.16,3.18,0.00,2.71
115,6.45,4.80,0.00,5.42
201,2.12,3.25,0.00,2.76
202,6.08,4.23,0.00,4.91
203,2.88,3.75,0.00,3.32
204,10.84,9.99,0.00,10.31
207,2.36,3.29,0.00,2.85
208,3.30,3.28,0.00,3.24
210,4.96,4.49,0.00,4.60
301,19.59,18.47,0.00,18.94
302,5.58,3.61,0.00,4.30
303,20.45,19.55,0.00,19.87
304,16.75,14.65,0.00,15.64
305,27.85,26.20,0.00,27.01
306,5.78,5.30,0.00,5.47
307,18.50,15.40,0.00,16.78
308,4.51,2.94,0.00,3.64
309,3.15,4.16,0.00,3.68
310,4.71,4.35,0.00,4.49
401,2.48,3.74,0.00,3.17
402,2.06,2.74,0.00,2.44
404,4.24,3.65,0.00,3.85
405,4.45,3.75,0.00,4.03
406,4.03,4.42,0.00,4.21
501,3.42,3.71,0.00,3.55
502,1.90,2.45,0.00,2.19
503,4.62,5.89,0.00,5.32
504,5.18,4.71,0.00,4.88
506,7.74,4.18,0.00,5.41
507,4.02,4.53,0.00,4.28
509,3.23,3.77,0.00,3.52
601,3.61,2.89,0.00,3.19
603,10.31,9.86,0.00,9.96
604,3.69,3.32,0.00,3.47
605,5.99,5.82,0.00,5.84
607,2.01,1.77,0.00,1.86
608,10.65,8.56,0.00,9.53
701,18.41,16.27,0.00,17.19
702,11.19,11.02,0.00,11.07
703,8.78,7.26,3.33,7.89
705,14.88,12.70,10.00,13.65
706,15.86,14.65,12.50,15.18
707,5.10,4.78,0.00,4.90
708,16.00,14.01,0.00,14.98
709,11.21,8.96,0.00,9.92
801,13.98,15.35,0.00,14.52
801B,35.09,37.87,50.00,36.56
802,10.03,8.20,0.00,9.01
803,0.00,0.00,0.00,0.00
804,6.79,4.91,0.00,5.76
804H,11.71,8.59,0.00,10.02
805,9.51,5.48,0.00,7.20
806,11.00,8.04,0.00,9.40
807,5.40,4.34,0.00,4.76
808,9.48,8.86,11.11,9.16
809,2.35,2.65,0.00,2.51
810,11.24,9.39,0.00,10.29
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
TOTAL,7.24,6.42,0.47,6.72
