AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.36,0.00,0.00,0.00,5.36,0.75,3.13
25-29,0.00,0.00,0.00,0.00,0.00,4.46,2.44,2.59
30-34,0.00,0.70,0.00,0.00,0.00,6.21,2.60,4.01
35-39,14.29,0.81,0.00,0.00,0.00,7.95,0.00,5.28
40-44,0.00,0.98,0.00,0.00,0.00,14.29,2.17,9.65
45-49,0.00,2.35,10.00,0.00,0.00,17.29,9.26,12.93
50-54,0.00,3.64,0.00,0.00,0.00,19.78,6.12,14.22
55-59,0.00,4.25,9.09,50.00,20.00,21.92,16.36,17.56
60-64,0.00,4.18,9.09,0.00,0.00,29.65,25.00,24.60
65-OVER,0.00,10.35,8.33,0.00,33.33,39.86,22.22,35.45
TOTAL,1.56,3.45,2.63,14.29,6.67,25.18,9.35,19.15
