PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
01,0.00,4.000,8.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,201.0,196.0,0.00,0.00,0.00,409.0
02,0.00,5.000,10.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,132.0,153.0,0.00,0.00,0.00,301.0
03,0.00,4.000,4.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,93.00,0.00,0.00,0.00,183.0
04,0.00,3.000,5.000,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.00,75.00,0.00,0.00,0.00,152.0
05,0.00,7.000,13.00,0.00,2.000,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,171.0,176.0,0.00,0.00,0.00,371.0
06,0.00,1.000,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,79.00,0.00,0.00,0.00,144.0
07,1.000,4.000,7.000,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.0,133.0,0.00,0.00,0.00,262.0
08,0.00,3.000,7.000,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,102.0,0.00,0.00,0.00,195.0
09,0.00,5.000,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,112.0,122.0,0.00,0.00,0.00,241.0
10,0.00,5.000,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.0,113.0,0.00,1.000,0.00,227.0
11,0.00,1.000,2.000,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.00,96.00,0.00,0.00,0.00,187.0
12,0.00,5.000,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.0,135.0,0.00,1.000,0.00,267.0
13,0.00,5.000,4.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.000,0.00,0.00,0.00,0.00,142.0,148.0,0.00,0.00,0.00,301.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,1.000,52.00,66.00,0.00,5.000,2.000,0.00,0.00,1.000,0.00,0.00,2.000,0.00,0.00,2.000,0.00,1486.0,1621.0,0.00,2.000,0.00,3240.0
