AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.0,2.98,0.0,0.0,0.0,8.01,0.0,4.89
25-29,0.0,8.81,0.0,0.0,0.0,8.64,4.35,8.37
30-34,0.0,4.85,0.0,0.0,0.0,8.97,0.0,6.71
35-39,0.0,7.07,0.0,0.0,0.0,8.92,0.0,7.69
40-44,0.0,7.91,0.0,0.0,0.0,10.34,0.0,8.84
45-49,0.0,13.04,0.0,0.0,0.0,12.55,6.25,12.36
50-54,0.0,20.61,0.0,0.0,0.0,18.95,6.25,19.13
55-59,0.0,23.36,0.0,0.0,0.0,20.0,15.79,21.17
60-64,0.0,31.84,100.0,0.0,0.0,29.43,9.09,30.03
65-OVER,25.0,33.4,0.0,0.0,0.0,33.33,18.18,32.93
TOTAL,7.14,17.67,10.0,0.0,0.0,20.33,5.91,18.61
