AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,7.020,0.00,0.00,25.00,5.910,6.820,6.590
25-29,0.00,5.020,0.00,0.00,0.00,2.440,0.00,3.560
30-34,0.00,3.790,0.00,0.00,0.00,4.230,20.00,4.770
35-39,0.00,8.200,0.00,0.00,0.00,10.53,3.330,8.780
40-44,0.00,16.15,0.00,0.00,0.00,8.520,4.170,11.41
45-49,0.00,22.73,0.00,0.00,0.00,17.72,4.000,18.78
50-54,0.00,21.52,25.00,0.00,0.00,17.67,13.79,18.96
55-59,0.00,28.06,14.29,0.00,25.00,19.88,15.22,22.78
60-64,50.00,36.09,0.00,0.00,100.0,28.16,16.67,31.11
65-OVER,0.00,40.14,0.00,0.00,0.00,36.15,14.55,36.67
TOTAL,9.090,22.11,4.760,0.00,11.11,20.63,10.18,20.49
