PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
01,1.000,55.00,70.00,0.00,3.000,1.000,0.00,0.00,1.000,0.00,0.00,1.000,0.00,2.000,0.00,0.00,318.0,294.0,1.000,88.00,73.00,908.0
02,0.00,81.00,76.00,0.00,3.000,4.000,0.00,0.00,0.00,0.00,7.000,4.000,0.00,2.000,1.000,0.00,478.0,506.0,0.00,161.0,106.0,1429.0
03,0.00,134.0,162.0,0.00,11.00,7.000,0.00,1.000,1.000,0.00,6.000,3.000,0.00,4.000,2.000,1.000,553.0,515.0,0.00,311.0,223.0,1934.0
04,0.00,74.00,83.00,0.00,1.000,1.000,0.00,0.00,0.00,0.00,3.000,1.000,0.00,0.00,2.000,0.00,265.0,256.0,0.00,16.00,16.00,718.0
05,0.00,169.0,180.0,0.00,8.000,6.000,0.00,2.000,0.00,0.00,10.00,5.000,0.00,3.000,3.000,1.000,719.0,680.0,0.00,55.00,54.00,1895.0
06,0.00,323.0,293.0,0.00,14.00,12.00,0.00,2.000,4.000,0.00,24.00,34.00,0.00,15.00,5.000,3.000,939.0,850.0,0.00,194.0,138.0,2850.0
07,2.000,283.0,278.0,0.00,17.00,14.00,0.00,0.00,3.000,0.00,20.00,15.00,0.00,12.00,6.000,0.00,610.0,498.0,0.00,492.0,331.0,2581.0
08,0.00,272.0,228.0,0.00,22.00,13.00,0.00,0.00,2.000,0.00,18.00,18.00,0.00,15.00,10.00,0.00,685.0,575.0,0.00,219.0,175.0,2252.0
09,1.000,754.0,662.0,0.00,50.00,38.00,0.00,7.000,7.000,0.00,93.00,65.00,1.000,66.00,46.00,1.000,1934.0,1608.0,0.00,560.0,411.0,6304.0
10,0.00,303.0,313.0,0.00,19.00,14.00,0.00,3.000,1.000,0.00,45.00,42.00,0.00,7.000,5.000,0.00,609.0,426.0,0.00,315.0,203.0,2305.0
11,1.000,437.0,400.0,0.00,25.00,15.00,0.00,6.000,3.000,0.00,49.00,41.00,0.00,31.00,16.00,0.00,1100.0,859.0,0.00,339.0,240.0,3562.0
12,0.00,182.0,195.0,0.00,13.00,12.00,0.00,0.00,1.000,0.00,21.00,11.00,0.00,10.00,2.000,0.00,726.0,664.0,0.00,126.0,115.0,2078.0
13,1.000,292.0,269.0,0.00,26.00,17.00,0.00,2.000,0.00,0.00,59.00,31.00,0.00,14.00,9.000,1.000,910.0,784.0,0.00,198.0,138.0,2751.0
14,2.000,268.0,271.0,0.00,18.00,9.000,0.00,2.000,2.000,0.00,19.00,22.00,0.00,13.00,10.00,0.00,1229.0,1127.0,0.00,99.00,66.00,3157.0
99999,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.000,0.00,0.00,0.00,5.000
TOTAL,8.000,3627.0,3481.0,0.00,230.0,163.0,0.00,25.00,25.00,0.00,374.0,293.0,1.000,194.0,117.0,7.000,11075.0,9646.0,1.000,3173.0,2289.0,34729.0
