AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.0,0.0,0.0,0.0,0.0,1.97,1.47,1.79
25-29,0.0,0.0,0.0,0.0,0.0,2.42,0.0,2.12
30-34,0.0,0.0,0.0,0.0,0.0,3.74,6.25,3.69
35-39,0.0,0.0,0.0,0.0,0.0,4.02,6.67,4.15
40-44,0.0,0.0,0.0,0.0,0.0,7.6,0.0,7.05
45-49,0.0,0.0,0.0,0.0,0.0,8.76,0.0,8.11
50-54,0.0,0.0,0.0,0.0,0.0,12.15,12.5,11.89
55-59,0.0,0.0,0.0,0.0,0.0,16.53,15.38,16.37
60-64,0.0,0.0,33.33,0.0,0.0,17.65,6.98,17.13
65-OVER,20.0,0.0,0.0,0.0,0.0,26.26,16.0,25.75
TOTAL,3.23,0.0,1.79,0.0,0.0,16.83,8.82,16.15
