AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,5.25,2.62,2.91
25-29,0.00,0.00,0.79,0.00,0.00,4.24,2.06,2.47
30-34,0.00,0.00,1.32,0.00,0.00,6.38,2.20,3.83
35-39,7.69,0.00,3.39,0.00,0.00,6.93,9.76,4.78
40-44,0.00,0.90,3.03,0.00,0.00,10.64,0.00,7.09
45-49,0.00,1.25,0.00,0.00,0.00,15.42,4.17,10.37
50-54,0.00,2.15,0.00,0.00,25.00,15.38,0.00,10.67
55-59,6.25,1.75,3.23,0.00,11.11,21.33,4.84,14.79
60-64,0.00,3.07,0.00,0.00,14.29,25.04,6.98,18.62
65-OVER,0.00,4.36,0.00,0.00,13.64,31.41,6.80,25.10
TOTAL,1.06,1.44,0.92,0.00,4.84,17.38,3.91,11.80
