PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ANDERSON,25.00,40.91,55.00,0.00,33.33,69.63,52.94,67.84
BALDWIN,25.00,66.67,30.77,0.00,66.67,70.72,53.12,68.75
BERLIN,40.00,100.0,50.00,100.0,0.00,68.15,55.56,67.52
BUSHVILLE,0.00,23.81,47.06,50.00,50.00,67.70,32.35,63.58
COLUMBIA,100.0,0.00,50.00,0.00,0.00,78.83,66.67,78.06
DAVIDS,22.58,51.47,33.33,0.00,72.73,69.90,43.00,65.69
GOLDEN HILL,0.00,44.44,28.57,0.00,50.00,64.74,34.62,62.14
GROVE RIVER,100.0,100.0,72.73,0.00,0.00,73.30,59.26,72.44
HOLLINGSWORTH,42.86,50.00,66.67,0.00,0.00,72.98,65.52,71.99
HOMER,50.00,46.88,40.00,100.0,40.00,69.52,59.62,68.11
POPLAR SPRINGS,44.44,69.23,70.00,0.00,100.0,70.67,58.46,69.96
WASHINGTON,100.0,16.67,50.00,0.00,100.0,68.67,38.10,66.94
WILMONTS,66.67,28.57,70.59,0.00,75.00,71.19,71.43,70.63
TOTAL,34.94,47.18,47.77,37.50,60.00,70.02,51.37,68.06
