AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,29.0,45.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,0.0,263.0,283.0,0.0,89.0,75.0,811.0
25-29,0.0,18.0,21.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,0.0,274.0,247.0,0.0,87.0,72.0,736.0
30-34,0.0,16.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,292.0,250.0,0.0,98.0,72.0,751.0
35-39,0.0,13.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,259.0,226.0,0.0,83.0,62.0,660.0
40-44,0.0,12.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,302.0,284.0,0.0,54.0,61.0,727.0
45-49,0.0,4.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,338.0,285.0,0.0,72.0,51.0,782.0
50-54,0.0,13.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,1.0,335.0,346.0,0.0,88.0,73.0,877.0
55-59,0.0,13.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,355.0,350.0,0.0,91.0,85.0,916.0
60-64,0.0,13.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,332.0,285.0,0.0,102.0,81.0,829.0
65-OVER,0.0,14.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,857.0,802.0,0.0,232.0,149.0,2077.0
TOTAL,0.0,145.0,164.0,0.0,12.0,8.0,0.0,3.0,0.0,0.0,41.0,32.0,0.0,8.0,8.0,3.0,3607.0,3358.0,0.0,996.0,781.0,9166.0
