PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
0242,0.00,34.00,22.00,0.00,2.000,4.000,0.00,0.00,0.00,0.00,11.00,3.000,0.00,4.000,4.000,0.00,519.0,464.0,0.00,78.00,46.00,1191.0
0248,1.000,132.0,110.0,0.00,13.00,7.000,0.00,0.00,0.00,0.00,38.00,30.00,0.00,19.00,18.00,3.000,1898.0,1787.0,0.00,40.00,31.00,4127.0
0253,0.00,39.00,36.00,0.00,5.000,1.000,0.00,0.00,1.000,0.00,8.000,10.00,0.00,2.000,0.00,1.000,736.0,670.0,0.00,19.00,9.000,1537.0
0257,1.000,24.00,20.00,0.00,3.000,4.000,0.00,1.000,0.00,0.00,3.000,3.000,0.00,3.000,2.000,0.00,612.0,513.0,0.00,41.00,25.00,1255.0
0428,0.00,19.00,14.00,0.00,4.000,0.00,0.00,0.00,0.00,0.00,5.000,5.000,0.00,2.000,1.000,1.000,279.0,255.0,0.00,12.00,8.000,605.0
0455,0.00,18.00,35.00,0.00,2.000,5.000,0.00,0.00,0.00,0.00,9.000,7.000,0.00,3.000,2.000,0.00,597.0,529.0,0.00,6.000,6.000,1219.0
0465,0.00,12.00,11.00,0.00,0.00,1.000,0.00,0.00,1.000,0.00,3.000,1.000,0.00,1.000,0.00,0.00,274.0,234.0,0.00,11.00,2.000,551.0
1407,0.00,32.00,21.00,0.00,3.000,0.00,0.00,0.00,0.00,0.00,9.000,16.00,0.00,0.00,1.000,0.00,451.0,400.0,0.00,8.000,6.000,947.0
1691,0.00,13.00,15.00,0.00,1.000,2.000,0.00,0.00,0.00,0.00,18.00,8.000,0.00,2.000,1.000,1.000,340.0,333.0,0.00,8.000,4.000,746.0
1704,0.00,16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.000,1.000,0.00,2.000,2.000,0.00,285.0,255.0,0.00,14.00,15.00,608.0
1747,0.00,20.00,23.00,0.00,4.000,6.000,0.00,0.00,1.000,0.00,8.000,6.000,0.00,1.000,3.000,1.000,453.0,405.0,0.00,34.00,30.00,995.0
1765,3.000,87.00,86.00,0.00,9.000,10.00,0.00,1.000,0.00,1.000,52.00,43.00,0.00,14.00,10.00,0.00,1303.0,1138.0,1.000,55.00,50.00,2863.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
N0245,2.000,112.0,119.0,0.00,9.000,5.000,0.00,1.000,1.000,0.00,62.00,43.00,0.00,19.00,18.00,1.000,2151.0,1872.0,0.00,97.00,53.00,4565.0
N0255,0.00,23.00,29.00,0.00,2.000,4.000,0.00,0.00,0.00,0.00,15.00,14.00,0.00,6.000,5.000,0.00,670.0,512.0,0.00,122.0,61.00,1463.0
S0245,1.000,66.00,58.00,0.00,5.000,7.000,0.00,0.00,0.00,0.00,22.00,12.00,0.00,10.00,5.000,0.00,1128.0,1008.0,0.00,204.0,108.0,2634.0
S0255,0.00,54.00,45.00,0.00,4.000,2.000,0.00,0.00,4.000,0.00,19.00,19.00,0.00,10.00,8.000,2.000,1040.0,858.0,0.00,111.0,58.00,2234.0
TOTAL,8.000,701.0,660.0,0.00,66.00,58.00,0.00,3.000,8.000,1.000,284.0,221.0,0.00,98.00,80.00,10.00,12736.0,11233.0,1.000,860.0,512.0,27540.0
