PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
02,45.71,49.87,59.38,100.0,69.23,68.49,52.17,66.07
03,18.18,46.94,50.00,0.00,25.00,67.38,52.24,65.55
04,0.00,63.64,100.0,33.33,75.00,62.23,51.16,61.18
05,40.00,68.00,0.00,33.33,60.00,67.77,48.33,66.41
06,100.0,0.00,100.0,0.00,0.00,69.04,59.09,68.48
07,0.00,0.00,0.00,0.00,0.00,62.69,55.56,62.22
08,0.00,0.00,0.00,0.00,0.00,71.21,61.90,70.90
09,0.00,0.00,0.00,0.00,100.0,68.20,55.56,67.90
10,66.67,59.00,40.00,33.33,40.00,66.45,47.44,64.82
11,0.00,100.0,25.00,0.00,0.00,69.00,47.62,67.74
12,50.00,54.37,33.33,100.0,36.36,64.62,41.75,63.09
13,50.00,68.42,0.00,0.00,0.00,62.04,52.50,61.52
TOTAL,37.97,52.54,47.06,41.67,54.24,66.85,50.44,65.24
