PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
03,62.35,65.87,46.67,33.33,45.45,78.57,63.04,74.16
04,61.11,53.98,40.00,14.29,36.36,67.47,41.34,56.38
05,68.75,66.20,55.56,0.00,50.00,82.49,69.31,78.24
06,100.0,68.79,60.00,0.00,100.0,83.27,67.50,80.59
07,0.00,67.08,66.67,0.00,50.00,75.60,41.94,70.43
08,0.00,66.67,0.00,0.00,0.00,80.28,55.56,76.44
09,0.00,71.80,0.00,0.00,100.0,80.84,48.28,75.47
10,0.00,71.93,33.33,0.00,0.00,81.17,50.00,78.83
11,100.0,60.42,60.00,0.00,100.0,75.98,53.66,72.22
12,100.0,69.94,0.00,100.0,100.0,84.41,71.88,81.44
13,100.0,64.08,0.00,0.00,50.00,78.29,60.87,76.24
14,0.00,64.24,0.00,0.00,100.0,83.95,54.55,73.45
15,0.00,54.55,100.0,0.00,100.0,75.59,52.38,74.44
16,50.00,64.57,48.00,0.00,66.67,73.21,50.75,70.10
19,50.00,83.78,50.00,0.00,25.00,77.90,60.87,77.45
21,50.00,60.10,66.67,100.0,0.00,67.64,53.54,63.72
22,78.57,61.55,56.25,100.0,50.00,74.86,44.12,69.07
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,66.06,60.26,49.71,34.62,46.81,77.06,54.55,70.23
