AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,506.0,0.0,21.0,11.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,191.0,167.0,1.0,62.0,32.0
30-34,492.0,0.0,14.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,194.0,163.0,0.0,59.0,34.0
35-39,517.0,0.0,8.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,219.0,182.0,0.0,53.0,32.0
40-44,571.0,0.0,10.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,231.0,216.0,0.0,57.0,27.0
45-49,536.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,224.0,212.0,0.0,40.0,28.0
50-54,512.0,0.0,11.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,205.0,200.0,0.0,56.0,21.0
55-59,534.0,0.0,10.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,225.0,198.0,0.0,45.0,34.0
60-64,557.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,246.0,210.0,0.0,54.0,30.0
65-OVER,1436.0,0.0,23.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,703.0,547.0,0.0,74.0,61.0
TOTAL,5661.0,0.0,113.0,128.0,0.0,11.0,5.0,0.0,0.0,1.0,0.0,28.0,24.0,0.0,9.0,9.0,0.0,2438.0,2095.0,1.0,500.0,299.0
