AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,3.0,95.0,62.0,0.0,30.0,8.0,0.0,4.0,1.0,0.0,26.0,18.0,0.0,11.0,10.0,0.0,874.0,659.0,0.0,633.0,257.0,2691.0
30-34,0.0,87.0,69.0,0.0,24.0,18.0,0.0,1.0,3.0,0.0,29.0,19.0,0.0,17.0,8.0,0.0,952.0,799.0,1.0,635.0,270.0,2932.0
35-39,1.0,73.0,51.0,0.0,22.0,13.0,0.0,1.0,3.0,0.0,31.0,13.0,0.0,17.0,16.0,2.0,931.0,810.0,0.0,637.0,283.0,2904.0
40-44,1.0,46.0,63.0,0.0,24.0,10.0,0.0,1.0,0.0,0.0,25.0,13.0,0.0,10.0,8.0,1.0,980.0,824.0,0.0,598.0,265.0,2869.0
45-49,0.0,66.0,71.0,0.0,17.0,15.0,0.0,1.0,0.0,0.0,30.0,23.0,0.0,19.0,14.0,0.0,1196.0,1053.0,0.0,617.0,317.0,3439.0
50-54,0.0,63.0,75.0,0.0,14.0,12.0,0.0,1.0,0.0,0.0,18.0,17.0,0.0,20.0,8.0,0.0,1269.0,1147.0,0.0,718.0,367.0,3729.0
55-59,0.0,55.0,40.0,0.0,6.0,6.0,0.0,3.0,1.0,0.0,19.0,16.0,0.0,21.0,11.0,0.0,1296.0,1148.0,0.0,739.0,457.0,3818.0
60-64,0.0,35.0,42.0,0.0,15.0,16.0,0.0,1.0,2.0,0.0,15.0,10.0,0.0,20.0,8.0,0.0,1191.0,1099.0,0.0,668.0,445.0,3567.0
65-OVER,2.0,67.0,63.0,0.0,22.0,11.0,0.0,0.0,2.0,0.0,18.0,26.0,0.0,31.0,27.0,0.0,3356.0,2902.0,0.0,1294.0,786.0,8607.0
TOTAL,7.0,587.0,536.0,0.0,174.0,109.0,0.0,13.0,12.0,0.0,211.0,155.0,0.0,166.0,110.0,3.0,12045.0,10441.0,1.0,6539.0,3447.0,34556.0
