AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,100,45.1,35.66,0,36.36,57.14,0,100,0,0,43.06,26.67,0,19.23,22.73,0,56.88,47.9,50,42.5,21.88,49.23
30-34,100,55.65,51.2,0,68.75,41.67,0,0,50,0,56.86,51.22,0,45.45,44.44,50,64.24,61.16,0,56.76,35.37,60.61
35-39,100,49.11,57.36,0,72.73,33.33,0,0,0,0,63.16,42.86,0,61.9,40,100,73.68,69.99,0,68.15,53.19,69.39
40-44,100,48.08,56.59,0,66.67,80,0,100,0,0,73.47,68,0,48,42.11,100,72.13,72.67,0,66.41,48.28,70.02
45-49,0,59.48,53.57,0,75,71.43,0,100,150,0,72,61.22,0,66.67,27.78,0,76.13,76.67,0,65.93,56.60,73.92
50-54,50,65.22,65.05,0,42.86,100,0,0,0,0,69.7,70.27,0,50,57.14,66.67,77.44,74.54,0,71.53,54.84,74.21
55-59,0,64.37,51.58,0,77.78,100,0,0,100,100,57.14,68.75,0,35.71,43.75,0,77.52,77.03,0,73.87,53.33,75.12
60-64,0,76.92,54.84,0,50,100,0,0,100,0,76.47,70.59,0,76.92,57.14,0,79.15,79.61,0,73.12,54.79,77.88
65-OVER,100,66.46,63.08,0,60,50,0,0,0,0,55.56,72.41,0,53.85,68.18,100,77.59,81.75,0,71.66,72.73,78.26
TOTAL,87.5,57.68,53.89,0,62.79,62.2,0,50.0,75.0,100.0,61.14,55.69,0,48.92,43.59,75.0,73.64,72.98,33.33,66.15,52.37,70.96
