AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,50.00,40.00,61.29,100.0,18.75,49.78,44.90,49.89
25-29,0.00,25.00,51.52,33.33,42.86,43.52,34.65,42.85
30-34,75.00,20.00,30.56,100.0,50.00,52.56,40.00,50.87
35-39,75.00,66.67,25.81,0.00,60.00,60.10,44.93,58.23
40-44,0.00,75.00,42.11,0.00,50.00,65.79,57.35,64.90
45-49,85.71,0.00,51.85,100.0,57.14,69.39,52.24,68.16
50-54,66.67,50.00,82.35,0.00,50.00,71.84,56.38,70.97
55-59,50.00,60.00,42.86,50.00,75.00,74.15,56.18,72.93
60-64,50.00,66.67,85.71,0.00,100.0,77.79,68.60,77.42
65-OVER,55.56,100.0,54.84,100.0,81.82,76.21,69.01,75.84
TOTAL,59.52,59.18,51.30,70.00,53.85,68.76,54.83,67.65
