AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,30.0,26.19,23.53,33.33,38.89,40.3,24.11,32.92
25-29,16.67,29.81,32.2,100.0,19.05,39.58,19.08,33.65
30-34,35.71,35.37,20.0,0.0,25.0,41.74,35.09,38.08
35-39,50.0,43.46,27.27,0.0,42.86,44.99,40.43,43.13
40-44,35.71,49.75,51.61,50.0,44.44,54.0,41.76,51.05
45-49,45.45,55.56,53.33,100.0,42.86,58.33,47.14,56.25
50-54,28.57,57.07,45.16,100.0,37.5,66.0,44.64,60.58
55-59,16.67,64.95,47.83,0.0,75.0,65.69,45.28,62.95
60-64,50.0,72.55,66.67,0.0,66.67,70.06,63.89,70.04
65-OVER,37.5,62.5,25.0,100.0,50.0,66.48,55.56,64.29
TOTAL,35.56,47.98,34.72,69.23,37.0,54.35,37.1,49.81
